date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2019-01-14,Australian Open,1st Round,Hard,Ebden M.,Struff J.L.,48.0,51.0,2.3,1.61,2.43,1.63,2.5,1.66
2019-01-14,Australian Open,1st Round,Hard,Seppi A.,Johnson S.,35.0,34.0,1.8,2.0,1.89,2.02,1.9,2.05
2019-01-14,Australian Open,1st Round,Hard,Bautista Agut R.,Murray A.,24.0,229.0,1.2,4.5,1.26,4.3,1.26,5.0
2019-01-14,Australian Open,1st Round,Hard,Nishioka Y.,Sandgren T.,69.0,41.0,1.72,2.1,1.83,2.1,1.87,2.18
2019-01-14,Australian Open,1st Round,Hard,Millman J.,Delbonis F.,37.0,80.0,1.25,4.0,1.27,4.26,1.27,4.35
2019-01-14,Australian Open,1st Round,Hard,Fritz T.,Norrie C.,50.0,68.0,2.0,1.8,2.05,1.86,2.09,1.91
2019-01-14,Australian Open,1st Round,Hard,De Minaur A.,Sousa P.,29.0,103.0,1.04,13.0,1.05,13.93,1.07,13.93
2019-01-14,Australian Open,1st Round,Hard,Cilic M.,Tomic B.,7.0,88.0,1.25,4.0,1.27,4.17,1.3,4.34
2019-01-14,Australian Open,1st Round,Hard,Federer R.,Istomin D.,3.0,101.0,1.03,15.0,1.03,17.37,1.04,19.5
2019-01-14,Australian Open,1st Round,Hard,Monfils G.,Dzumhur D.,33.0,47.0,1.53,2.5,1.56,2.62,1.58,2.62
2019-01-14,Australian Open,1st Round,Hard,Khachanov K.,Gojowczyk P.,11.0,63.0,1.11,6.5,1.1,8.73,1.13,8.73
2019-01-14,Australian Open,1st Round,Hard,Troicki V.,Carballes Baena R.,200.0,75.0,1.3,3.5,1.37,3.41,1.4,3.6
2019-01-14,Australian Open,1st Round,Hard,Evans D.,Ito T.,189.0,150.0,1.36,3.2,1.34,3.58,1.36,3.6
2019-01-14,Australian Open,1st Round,Hard,Kudla D.,Polmans M.,62.0,169.0,1.28,3.75,1.28,4.14,1.33,4.15
2019-01-14,Australian Open,1st Round,Hard,Basilashvili N.,Eubanks C.,20.0,170.0,1.2,4.5,1.24,4.61,1.3,4.66
2019-01-14,Australian Open,1st Round,Hard,Albot R.,Mmoh M.,98.0,107.0,2.1,1.72,2.19,1.76,2.22,1.77
2019-01-14,Australian Open,1st Round,Hard,Travaglia S.,Andreozzi G.,137.0,77.0,1.4,3.0,1.45,2.97,1.5,3.02
2019-01-14,Australian Open,1st Round,Hard,Verdasco F.,Kecmanovic M.,28.0,125.0,1.5,2.62,1.5,2.81,1.5,2.9
2019-01-14,Australian Open,1st Round,Hard,Cuevas P.,Lajovic D.,94.0,46.0,3.2,1.36,3.51,1.35,3.51,1.76
2019-01-14,Australian Open,1st Round,Hard,Haase R.,Garcia-Lopez G.,58.0,100.0,2.1,1.72,2.16,1.78,2.16,1.85
2019-01-14,Australian Open,1st Round,Hard,Anderson K.,Mannarino A.,6.0,42.0,1.06,10.0,1.05,13.28,1.08,13.28
2019-01-14,Australian Open,1st Round,Hard,Dimitrov G.,Tipsarevic J.,21.0,,1.06,10.0,1.08,10.26,1.08,13.0
2019-01-14,Australian Open,1st Round,Hard,Tiafoe F.,Gunneswaran P.,39.0,109.0,1.28,3.75,1.31,3.84,1.36,3.85
2019-01-14,Australian Open,1st Round,Hard,Nadal R.,Duckworth J.,2.0,237.0,1.05,11.0,1.05,14.44,1.06,15.45
2019-01-14,Australian Open,1st Round,Hard,Fabbiano T.,Kubler J.,102.0,130.0,2.0,1.8,2.12,1.81,2.12,1.9
2019-01-14,Australian Open,1st Round,Hard,Opelka R.,Isner J.,97.0,10.0,2.62,1.5,2.79,1.5,2.96,1.5
2019-01-14,Australian Open,1st Round,Hard,Schwartzman D.,Molleker R.,16.0,206.0,1.11,6.5,1.14,6.72,1.17,7.0
2019-01-14,Australian Open,1st Round,Hard,Tsitsipas S.,Berrettini M.,15.0,54.0,1.36,3.2,1.43,3.05,1.45,3.5
2019-01-15,Australian Open,1st Round,Hard,Shapovalov D.,Andujar P.,27.0,85.0,1.11,6.5,1.11,7.93,1.14,7.93
2019-01-15,Australian Open,1st Round,Hard,Daniel T.,Kokkinakis T.,82.0,144.0,4.0,1.25,3.87,1.3,4.1,1.31
2019-01-15,Australian Open,1st Round,Hard,Pouille L.,Kukushkin M.,31.0,56.0,1.57,2.37,1.64,2.42,1.65,2.7
2019-01-15,Australian Open,1st Round,Hard,Copil M.,Granollers M.,60.0,108.0,1.57,2.37,1.65,2.4,1.67,2.41
2019-01-15,Australian Open,1st Round,Hard,Kohlschreiber P.,Li Z.,32.0,261.0,1.03,15.0,1.05,13.48,1.08,17.0
2019-01-15,Australian Open,1st Round,Hard,Tsonga J.W.,Klizan M.,177.0,40.0,1.28,3.75,1.32,3.72,1.32,3.76
2019-01-15,Australian Open,1st Round,Hard,Wawrinka S.,Gulbis E.,59.0,86.0,1.25,4.0,1.25,4.42,1.29,4.68
2019-01-15,Australian Open,1st Round,Hard,Krajinovic F.,Cecchinato M.,93.0,18.0,1.57,2.37,1.67,2.36,1.7,2.4
2019-01-15,Australian Open,1st Round,Hard,Popyrin A.,Zverev M.,149.0,70.0,1.44,2.75,1.47,2.92,1.52,3.05
2019-01-15,Australian Open,1st Round,Hard,Thiem D.,Paire B.,8.0,61.0,1.28,3.75,1.29,4.05,1.32,4.2
2019-01-15,Australian Open,1st Round,Hard,Djokovic N.,Krueger M.,1.0,230.0,1.005,29.0,1.01,26.44,1.01,32.5
2019-01-15,Australian Open,1st Round,Hard,Raonic M.,Kyrgios N.,17.0,52.0,1.8,2.0,1.81,2.11,1.85,2.17
2019-01-15,Australian Open,1st Round,Hard,Goffin D.,Garin C.,22.0,89.0,1.14,5.5,1.21,5.14,1.22,5.95
2019-01-15,Australian Open,1st Round,Hard,Chardy J.,Humbert U.,36.0,95.0,1.57,2.37,1.62,2.46,1.67,2.51
2019-01-15,Australian Open,1st Round,Hard,Zverev A.,Bedene A.,4.0,67.0,1.1,7.0,1.13,7.0,1.13,7.6
2019-01-15,Australian Open,1st Round,Hard,Marterer M.,Sakharov G.,71.0,252.0,1.33,3.4,1.32,3.74,1.33,3.79
2019-01-15,Australian Open,1st Round,Hard,Donskoy E.,Djere L.,96.0,92.0,2.1,1.72,2.02,1.89,2.13,2.2
2019-01-15,Australian Open,1st Round,Hard,Simon G.,Fratangelo B.,30.0,133.0,1.28,3.75,1.25,4.43,1.28,4.57
2019-01-15,Australian Open,1st Round,Hard,Fognini F.,Munar J.,13.0,79.0,1.44,2.75,1.47,2.89,1.49,2.9
2019-01-15,Australian Open,1st Round,Hard,Ivashka I.,Jaziri M.,84.0,43.0,1.44,2.75,1.41,3.15,1.48,3.15
2019-01-15,Australian Open,1st Round,Hard,Mayer L.,Jarry N.,53.0,45.0,1.8,2.0,1.89,2.01,1.89,2.17
