date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2024-01-05,Hong Kong Tennis Open,Quarterfinals,Hard,Rublev A.,Fils A.,5,36.0,1.3,3.5,1.32,3.71,1.32,3.83
2024-01-05,Hong Kong Tennis Open,Quarterfinals,Hard,Ofner S.,Bautista Agut R.,43,57.0,3.2,1.36,2.85,1.48,3.2,1.48
2024-01-05,Hong Kong Tennis Open,Quarterfinals,Hard,Ruusuvuori E.,Kotov P.,69,67.0,1.57,2.38,1.64,2.42,1.7,2.42
2024-01-05,Hong Kong Tennis Open,Quarterfinals,Hard,Shang J.,Tiafoe F.,183,16.0,3.75,1.29,3.7,1.33,3.85,1.33
2024-01-05,Brisbane International,Quarterfinals,Hard,Thompson J.,Nadal R.,55,672.0,6.0,1.13,6.62,1.18,6.62,1.18
2024-01-05,Brisbane International,Quarterfinals,Hard,Dimitrov G.,Hijikata R.,14,71.0,1.13,6.0,1.13,7.11,1.14,7.13
2024-01-05,Brisbane International,Quarterfinals,Hard,Rune H.,Duckworth J.,8,116.0,1.17,5.0,1.18,5.7,1.22,5.7
2024-01-05,Brisbane International,Quarterfinals,Hard,Safiullin R.,Arnaldi M.,39,44.0,1.36,3.2,1.42,3.13,1.44,3.2
2024-01-06,Brisbane International,Semifinals,Hard,Dimitrov G.,Thompson J.,14,55.0,1.22,4.33,1.26,4.34,1.26,4.34
2024-01-06,Hong Kong Tennis Open,Semifinals,Hard,Ruusuvuori E.,Ofner S.,69,43.0,1.57,2.38,1.67,2.35,1.67,2.4
2024-01-06,Hong Kong Tennis Open,Semifinals,Hard,Rublev A.,Shang J.,5,183.0,1.14,5.5,1.18,5.78,1.18,5.78
2024-01-06,Brisbane International,Semifinals,Hard,Rune H.,Safiullin R.,8,39.0,1.57,2.38,1.63,2.43,1.63,2.63
2024-01-07,Brisbane International,The Final,Hard,Dimitrov G.,Rune H.,14,8.0,1.91,1.91,2.03,1.88,2.03,2.03
2024-01-07,Hong Kong Tennis Open,The Final,Hard,Rublev A.,Ruusuvuori E.,5,69.0,1.25,4.0,1.34,3.56,1.34,4.01
2024-01-07,ASB Classic,1st Round,Hard,Daniel T.,Vukic A.,74,63.0,1.73,2.1,1.74,2.21,1.84,2.6
2024-01-07,ASB Classic,1st Round,Hard,Altmaier D.,Giron M.,57,60.0,2.63,1.5,2.46,1.61,2.63,1.61
2024-01-08,ASB Classic,1st Round,Hard,Van Assche L.,Wolf J.J.,87,54.0,2.3,1.62,2.21,1.74,2.3,1.74
2024-01-08,ASB Classic,1st Round,Hard,Borges N.,Michelsen A.,66,92.0,2.75,1.44,2.74,1.51,2.8,1.51
2024-01-08,ASB Classic,1st Round,Hard,Marozsan F.,Monfils G.,65,75.0,2.5,1.53,2.59,1.56,2.65,1.56
2024-01-08,ASB Classic,1st Round,Hard,Carballes Baena R.,Bautista Agut R.,67,51.0,6.0,1.13,6.1,1.16,6.1,1.17
2024-01-08,ASB Classic,1st Round,Hard,Tabilo A.,Gojo B.,82,91.0,2.63,1.5,2.52,1.58,2.63,1.58
2024-01-08,ASB Classic,1st Round,Hard,Van De Zandschulp B.,Eubanks C.,59,34.0,1.44,2.75,1.44,2.98,1.46,3.1
2024-01-08,ASB Classic,1st Round,Hard,Muller A.,Bonzi B.,79,110.0,2.0,1.8,2.02,1.88,2.1,1.88
2024-01-08,Adelaide International,1st Round,Hard,Draper J.,Baez S.,62,26.0,1.17,5.0,1.2,5.07,1.22,5.07
2024-01-08,Adelaide International,1st Round,Hard,Shevchenko A.,Etcheverry T.,48,30.0,1.73,2.1,1.75,2.19,1.75,2.25
2024-01-08,Adelaide International,1st Round,Hard,Kecmanovic M.,Mcdonald M.,55,42.0,1.5,2.63,1.57,2.53,1.57,2.63
2024-01-08,Adelaide International,1st Round,Hard,Lajovic D.,Kokkinakis T.,52,68.0,2.75,1.44,2.69,1.52,2.75,1.54
2024-01-08,Adelaide International,1st Round,Hard,Arnaldi M.,Zapata Miralles B.,41,77.0,1.13,6.0,1.17,5.65,1.17,6.0
2024-01-09,Adelaide International,1st Round,Hard,Lehecka J.,Walton A.,32,176.0,1.3,3.5,1.35,3.43,1.35,3.75
2024-01-09,Adelaide International,1st Round,Hard,O Connell C.,Rinderknech A.,71,97.0,2.1,1.73,2.1,1.81,2.1,1.81
2024-01-09,ASB Classic,1st Round,Hard,Ofner S.,Shapovalov D.,37,116.0,1.8,2.0,1.94,1.94,1.94,2.36
2024-01-09,ASB Classic,1st Round,Hard,Purcell M.,Pannu K.,45,716.0,1.04,13.0,1.06,12.27,1.07,13.0
2024-01-09,ASB Classic,1st Round,Hard,Fils A.,Gasquet R.,35,76.0,1.33,3.4,1.35,3.48,1.4,3.5
2024-01-09,Adelaide International,1st Round,Hard,Sonego L.,Hanfmann Y.,46,49.0,1.62,2.3,1.5,2.75,1.63,2.75
2024-01-09,ASB Classic,2nd Round,Hard,Muller A.,Cerundolo F.,79,22.0,2.38,1.57,2.24,1.74,2.4,1.75
2024-01-09,ASB Classic,2nd Round,Hard,Altmaier D.,Auger-Aliassime F.,57,27.0,3.0,1.4,3.2,1.41,3.2,1.42
2024-01-09,Adelaide International,1st Round,Hard,Thompson J.,Diaz Acosta F.,47,93.0,1.2,4.5,1.22,4.76,1.28,4.76
2024-01-09,Adelaide International,1st Round,Hard,Bublik A.,Mccabe J.,31,278.0,1.3,3.5,1.29,3.97,1.35,4.07
2024-01-09,Adelaide International,1st Round,Hard,Bolt A.,Seyboth Wild T.,325,78.0,1.73,2.1,1.93,1.96,1.93,2.1
2024-01-09,Adelaide International,1st Round,Hard,Evans D.,Hijikata R.,40,70.0,1.8,2.0,1.83,2.07,1.83,2.07
2024-01-10,ASB Classic,2nd Round,Hard,Daniel T.,Purcell M.,74,45.0,2.2,1.67,2.22,1.74,2.25,1.74
2024-01-10,ASB Classic,2nd Round,Hard,Shelton B.,Marozsan F.,16,65.0,1.44,2.75,1.5,2.79,1.53,2.88
2024-01-10,ASB Classic,2nd Round,Hard,Carballes Baena R.,Ofner S.,67,37.0,3.5,1.3,3.35,1.38,3.6,1.38
2024-01-10,ASB Classic,2nd Round,Hard,Fils A.,Borges N.,35,66.0,1.25,4.0,1.27,4.23,1.3,4.23
2024-01-10,ASB Classic,2nd Round,Hard,Tabilo A.,Van De Zandschulp B.,82,59.0,2.75,1.44,2.8,1.5,2.8,1.5
2024-01-10,ASB Classic,2nd Round,Hard,Norrie C.,Van Assche L.,19,87.0,1.4,3.0,1.41,3.15,1.44,3.15
2024-01-10,ASB Classic,Quarterfinals,Hard,Daniel T.,Muller A.,74,79.0,1.91,1.91,1.91,2.0,2.03,2.04
2024-01-10,Adelaide International,2nd Round,Hard,Musetti L.,Thompson J.,25,47.0,2.38,1.57,2.49,1.61,2.49,1.63
2024-01-10,Adelaide International,2nd Round,Hard,Bublik A.,Evans D.,31,40.0,1.8,2.0,1.95,1.95,1.95,2.1
2024-01-10,Adelaide International,2nd Round,Hard,Lehecka J.,Lajovic D.,32,52.0,1.4,3.0,1.47,2.9,1.49,3.0
2024-01-10,Adelaide International,2nd Round,Hard,Paul T.,Bolt A.,14,325.0,1.25,4.0,1.3,3.94,1.3,4.25
2024-01-10,Adelaide International,2nd Round,Hard,Korda S.,Sonego L.,29,46.0,1.57,2.38,1.6,2.5,1.63,2.5
2024-01-10,Adelaide International,2nd Round,Hard,Draper J.,Kecmanovic M.,62,55.0,1.44,2.75,1.48,2.86,1.5,2.86
2024-01-10,Adelaide International,2nd Round,Hard,Jarry N.,Arnaldi M.,18,41.0,1.73,2.1,1.81,2.13,1.84,2.13
2024-01-10,Adelaide International,2nd Round,Hard,O Connell C.,Shevchenko A.,71,48.0,2.3,1.62,2.13,1.8,2.32,1.8
2024-01-11,Adelaide International,Quarterfinals,Hard,Draper J.,Paul T.,62,14.0,2.2,1.67,2.09,1.83,2.26,1.83
2024-01-11,Adelaide International,Quarterfinals,Hard,Bublik A.,Musetti L.,31,25.0,1.91,1.91,1.99,1.92,1.99,2.0
2024-01-11,Adelaide International,Quarterfinals,Hard,Lehecka J.,Jarry N.,32,18.0,2.0,1.8,2.05,1.87,2.2,1.87
2024-01-11,Adelaide International,Quarterfinals,Hard,Korda S.,O Connell C.,29,71.0,1.4,3.0,1.47,2.92,1.47,3.2
2024-01-11,ASB Classic,Quarterfinals,Hard,Shelton B.,Carballes Baena R.,16,67.0,1.17,5.0,1.18,5.69,1.21,5.69
2024-01-11,ASB Classic,Quarterfinals,Hard,Fils A.,Altmaier D.,35,57.0,1.29,3.75,1.31,3.83,1.31,3.85
2024-01-11,ASB Classic,Quarterfinals,Hard,Tabilo A.,Norrie C.,82,19.0,3.4,1.33,3.27,1.39,3.5,1.39
2024-01-12,ASB Classic,Semifinals,Hard,Daniel T.,Shelton B.,74,16.0,4.33,1.22,4.39,1.26,4.46,1.28
2024-01-12,ASB Classic,Semifinals,Hard,Tabilo A.,Fils A.,82,35.0,4.0,1.25,4.22,1.27,4.22,1.32
2024-01-12,Adelaide International,Semifinals,Hard,Lehecka J.,Korda S.,32,29.0,2.5,1.53,2.48,1.61,2.5,1.61
2024-01-12,Adelaide International,Semifinals,Hard,Draper J.,Bublik A.,62,31.0,1.44,2.75,1.46,2.96,1.48,2.99
2024-01-13,Adelaide International,The Final,Hard,Lehecka J.,Draper J.,32,62.0,2.3,1.62,2.45,1.63,2.45,1.63
2024-01-13,ASB Classic,The Final,Hard,Tabilo A.,Daniel T.,82,74.0,2.1,1.73,2.08,1.84,2.15,1.84
2024-01-14,Australian Open,1st Round,Hard,Tiafoe F.,Coric B.,17,40.0,1.53,2.5,1.56,2.6,1.59,2.6
2024-01-14,Australian Open,1st Round,Hard,Djokovic N.,Prizmic D.,1,187.0,1.01,34.0,1.02,31.46,1.03,34.0
2024-01-14,Australian Open,1st Round,Hard,Galan D.E.,Kubler J.,87,113.0,2.5,1.53,2.49,1.61,2.65,1.61
2024-01-14,Australian Open,1st Round,Hard,Fritz T.,Diaz Acosta F.,12,90.0,1.03,15.0,1.04,17.97,1.05,32.26
2024-01-14,Australian Open,1st Round,Hard,Baez S.,Wolf J.J.,29,57.0,2.38,1.57,2.45,1.62,2.46,1.62
2024-01-14,Australian Open,1st Round,Hard,De Jong J.,Cachin P.,161,74.0,1.36,3.2,1.35,3.55,1.43,3.55
2024-01-14,Australian Open,1st Round,Hard,O Connell C.,Garin C.,68,86.0,1.44,2.75,1.43,3.08,1.48,3.16
2024-01-14,Australian Open,1st Round,Hard,Halys Q.,Harris L.,110,167.0,3.2,1.36,3.59,1.34,3.59,1.4
2024-01-14,Australian Open,1st Round,Hard,Rublev A.,Seyboth Wild T.,5,77.0,1.03,17.0,1.03,25.21,1.04,25.34
2024-01-14,Australian Open,1st Round,Hard,Marozsan F.,Cilic M.,67,,1.73,2.1,1.76,2.19,1.78,2.22
2024-01-14,Australian Open,1st Round,Hard,Cerundolo F.,Sweeny D.,21,257.0,1.36,3.2,1.4,3.21,1.4,3.46
2024-01-14,Australian Open,1st Round,Hard,Kotov P.,Rinderknech A.,65,94.0,1.62,2.3,1.69,2.3,1.72,2.37
2024-01-14,Australian Open,1st Round,Hard,Sinner J.,Van De Zandschulp B.,4,59.0,1.06,10.0,1.06,13.9,1.08,15.96
2024-01-14,Australian Open,1st Round,Hard,Munar J.,Shevchenko A.,82,48.0,3.2,1.36,3.06,1.43,3.51,1.48
2024-01-14,Australian Open,1st Round,Hard,Arnaldi M.,Walton A.,41,174.0,1.2,4.5,1.22,4.84,1.23,4.84
2024-01-14,Australian Open,1st Round,Hard,Machac T.,Mochizuki S.,75,136.0,1.25,4.0,1.3,3.92,1.31,4.0
2024-01-15,Australian Open,1st Round,Hard,Zhang Zh.,Coria F.,54,84.0,1.05,11.0,1.08,10.71,1.08,12.72
2024-01-15,Australian Open,1st Round,Hard,Eubanks C.,Daniel T.,35,58.0,2.2,1.67,2.53,1.59,2.6,1.68
2024-01-15,Australian Open,1st Round,Hard,Struff J.L.,Hijikata R.,25,71.0,1.62,2.3,1.68,2.34,1.7,2.44
2024-01-15,Australian Open,1st Round,Hard,Etcheverry T.,Murray A.,32,44.0,2.2,1.67,2.42,1.64,2.42,1.68
2024-01-15,Australian Open,1st Round,Hard,Monfils G.,Hanfmann Y.,76,52.0,1.53,2.5,1.53,2.7,1.54,2.75
2024-01-15,Australian Open,1st Round,Hard,Humbert U.,Goffin D.,20,112.0,1.36,3.2,1.42,3.12,1.46,3.2
2024-01-15,Australian Open,1st Round,Hard,Hurkacz H.,Jasika O.,9,343.0,1.02,19.0,1.03,20.95,1.03,21.63
2024-01-15,Australian Open,1st Round,Hard,Grenier H.,Muller A.,178,73.0,3.2,1.36,3.19,1.41,3.32,1.41
2024-01-15,Australian Open,1st Round,Hard,De Minaur A.,Raonic M.,10,319.0,1.11,6.5,1.1,8.66,1.12,8.66
2024-01-15,Australian Open,1st Round,Hard,Kecmanovic M.,Watanuki Y.,60,102.0,1.3,3.5,1.33,3.67,1.33,3.67
2024-01-15,Australian Open,1st Round,Hard,Auger-Aliassime F.,Thiem D.,30,92.0,1.44,2.75,1.45,2.97,1.5,3.01
2024-01-15,Australian Open,1st Round,Hard,Kovacevic A.,Tabilo A.,101,49.0,2.2,1.67,2.5,1.6,2.5,1.7
2024-01-15,Australian Open,1st Round,Hard,Borges N.,Marterer M.,69,96.0,2.0,1.8,2.24,1.73,2.24,1.82
2024-01-15,Australian Open,1st Round,Hard,Thompson J.,Vukic A.,47,64.0,1.4,3.0,1.35,3.54,1.4,3.56
2024-01-15,Australian Open,1st Round,Hard,Mannarino A.,Wawrinka S.,19,56.0,1.4,3.0,1.49,2.84,1.49,3.01
2024-01-15,Australian Open,1st Round,Hard,Mensik J.,Shapovalov D.,142,114.0,1.62,2.3,1.74,2.22,1.74,2.32
2024-01-15,Australian Open,1st Round,Hard,Khachanov K.,Altmaier D.,15,50.0,1.22,4.33,1.22,4.95,1.25,4.95
2024-01-15,Australian Open,1st Round,Hard,Ruusuvuori E.,Kypson P.,53,183.0,1.1,7.0,1.12,7.85,1.14,8.17
2024-01-15,Australian Open,1st Round,Hard,Musetti L.,Bonzi B.,28,106.0,1.36,3.2,1.32,3.73,1.4,3.73
2024-01-15,Australian Open,1st Round,Hard,Cobolli F.,Jarry N.,100,18.0,4.5,1.2,4.46,1.25,4.73,1.26
2024-01-15,Australian Open,1st Round,Hard,Gaston H.,Carballes Baena R.,97,63.0,2.2,1.67,2.41,1.64,2.41,1.7
2024-01-15,Australian Open,1st Round,Hard,Korda S.,Kopriva V.,26,132.0,1.08,8.0,1.08,10.76,1.11,10.76
2024-01-15,Australian Open,1st Round,Hard,Shelton B.,Bautista Agut R.,16,72.0,1.33,3.4,1.45,2.98,1.5,3.4
2024-01-15,Australian Open,1st Round,Hard,Davidovich Fokina A.,Lestienne C.,24,99.0,1.17,5.0,1.25,4.46,1.25,5.5
2024-01-15,Australian Open,1st Round,Hard,Popyrin A.,Polmans M.,43,154.0,1.17,5.0,1.2,5.18,1.21,5.5
2024-01-15,Australian Open,1st Round,Hard,Van Assche L.,Duckworth J.,79,95.0,1.73,2.1,1.93,1.98,1.93,2.12
2024-01-15,Australian Open,1st Round,Hard,Tsitsipas S.,Bergs Z.,7,129.0,1.1,7.0,1.12,7.79,1.12,8.9
2024-01-15,Australian Open,1st Round,Hard,Medvedev D.,Atmane T.,3,144.0,1.01,23.0,1.02,29.45,1.03,29.45
2024-01-16,Australian Open,1st Round,Hard,Draper J.,Giron M.,55,66.0,1.25,4.0,1.25,4.51,1.3,4.51
2024-01-16,Australian Open,1st Round,Hard,Alcaraz C.,Gasquet R.,2,131.0,1.02,19.0,1.01,40.62,1.05,40.62
2024-01-16,Australian Open,1st Round,Hard,Zverev A.,Koepfer D.,6,62.0,1.06,10.0,1.07,11.89,1.09,11.89
2024-01-16,Australian Open,1st Round,Hard,Sonego L.,Evans D.,46,38.0,1.8,2.0,1.85,2.07,1.88,2.07
2024-01-16,Australian Open,1st Round,Hard,Kokkinakis T.,Ofner S.,80,37.0,2.0,1.8,2.04,1.87,2.08,1.87
2024-01-16,Australian Open,1st Round,Hard,Paul T.,Barrere G.,14,83.0,1.11,6.5,1.16,6.31,1.16,7.0
2024-01-16,Australian Open,1st Round,Hard,Shang J.,Mcdonald M.,140,42.0,1.67,2.2,1.77,2.18,1.77,2.29
2024-01-16,Australian Open,1st Round,Hard,Nagal S.,Bublik A.,137,27.0,5.0,1.17,5.18,1.2,5.18,1.2
2024-01-16,Australian Open,1st Round,Hard,Rune H.,Nishioka Y.,8,61.0,1.11,6.5,1.14,7.03,1.14,7.03
2024-01-16,Australian Open,1st Round,Hard,Klein L.,Kwon S.W.,163,697.0,1.33,3.4,1.36,3.45,1.38,3.67
2024-01-16,Australian Open,1st Round,Hard,Michelsen A.,Mccabe J.,91,269.0,1.17,5.0,1.19,5.48,1.21,5.48
2024-01-16,Australian Open,1st Round,Hard,Dimitrov G.,Fucsovics M.,13,70.0,1.17,5.0,1.15,6.57,1.18,6.57
2024-01-16,Australian Open,1st Round,Hard,Lehecka J.,Zapata Miralles B.,23,78.0,1.07,9.0,1.06,13.84,1.08,13.84
2024-01-16,Australian Open,1st Round,Hard,Norrie C.,Varillas J. P.,22,81.0,1.1,7.0,1.13,7.18,1.17,7.18
2024-01-16,Australian Open,1st Round,Hard,Cazaux A.,Djere L.,122,33.0,2.1,1.73,2.0,1.91,2.21,1.91
2024-01-16,Australian Open,1st Round,Hard,Purcell M.,Valkusz M.,45,214.0,1.29,3.75,1.35,3.51,1.36,3.77
2024-01-16,Australian Open,1st Round,Hard,Griekspoor T.,Safiullin R.,31,36.0,2.63,1.5,2.73,1.52,2.75,1.58
2024-01-16,Australian Open,1st Round,Hard,Zeppieri G.,Lajovic D.,133,51.0,2.0,1.8,1.98,1.93,2.1,1.93
2024-01-16,Australian Open,1st Round,Hard,Ruud C.,Ramos-Vinolas A.,11,85.0,1.02,19.0,1.05,16.05,1.05,28.0
2024-01-16,Australian Open,1st Round,Hard,Fils A.,Vesely J.,34,293.0,1.08,8.0,1.11,8.44,1.13,9.19
2024-01-17,Australian Open,2nd Round,Hard,Djokovic N.,Popyrin A.,1,43.0,1.02,19.0,1.04,19.56,1.05,19.56
2024-01-17,Australian Open,2nd Round,Hard,Rublev A.,Eubanks C.,5,35.0,1.07,9.0,1.09,9.56,1.1,9.56
2024-01-17,Australian Open,2nd Round,Hard,Korda S.,Halys Q.,26,110.0,1.25,4.0,1.31,3.85,1.31,4.01
2024-01-17,Australian Open,2nd Round,Hard,Tsitsipas S.,Thompson J.,7,47.0,1.2,4.5,1.25,4.4,1.25,4.54
2024-01-17,Australian Open,2nd Round,Hard,Etcheverry T.,Monfils G.,32,76.0,2.38,1.57,2.64,1.55,2.64,1.6
2024-01-17,Australian Open,2nd Round,Hard,Machac T.,Tiafoe F.,75,17.0,2.75,1.44,2.78,1.51,2.86,1.51
2024-01-17,Australian Open,2nd Round,Hard,Shelton B.,O Connell C.,16,68.0,1.25,4.0,1.28,4.16,1.29,4.6
2024-01-17,Australian Open,2nd Round,Hard,Mannarino A.,Munar J.,19,82.0,1.33,3.4,1.34,3.56,1.38,3.56
2024-01-17,Australian Open,2nd Round,Hard,Fritz T.,Gaston H.,12,97.0,1.11,6.5,1.14,6.86,1.15,6.86
2024-01-17,Australian Open,2nd Round,Hard,Khachanov K.,Kovacevic A.,15,101.0,1.14,5.5,1.17,6.02,1.18,6.25
2024-01-17,Australian Open,2nd Round,Hard,Van Assche L.,Musetti L.,79,28.0,2.75,1.44,2.75,1.51,2.9,1.51
2024-01-17,Australian Open,2nd Round,Hard,Cobolli F.,Kotov P.,100,65.0,2.5,1.53,2.52,1.6,2.55,1.6
2024-01-17,Australian Open,2nd Round,Hard,Baez S.,Galan D.E.,29,87.0,1.4,3.0,1.44,2.97,1.44,3.06
2024-01-17,Australian Open,2nd Round,Hard,De Minaur A.,Arnaldi M.,10,41.0,1.17,5.0,1.2,5.24,1.23,5.24
2024-01-17,Australian Open,2nd Round,Hard,Sinner J.,De Jong J.,4,161.0,1.02,21.0,1.02,27.16,1.03,28.0
2024-01-17,Australian Open,2nd Round,Hard,Marozsan F.,Cerundolo F.,67,21.0,1.57,2.38,1.54,2.66,1.6,2.66
2024-01-18,Australian Open,2nd Round,Hard,Shang J.,Nagal S.,140,137.0,1.4,3.0,1.48,2.86,1.5,3.19
2024-01-18,Australian Open,2nd Round,Hard,Hurkacz H.,Mensik J.,9,142.0,1.25,4.0,1.26,4.38,1.26,4.5
2024-01-18,Australian Open,2nd Round,Hard,Medvedev D.,Ruusuvuori E.,3,53.0,1.1,7.0,1.13,7.3,1.18,8.0
2024-01-18,Australian Open,2nd Round,Hard,Cazaux A.,Rune H.,122,8.0,5.5,1.14,5.66,1.18,5.92,1.18
2024-01-18,Australian Open,2nd Round,Hard,Humbert U.,Zhang Zh.,20,54.0,1.4,3.0,1.41,3.15,1.44,3.16
2024-01-18,Australian Open,2nd Round,Hard,Griekspoor T.,Fils A.,31,34.0,2.38,1.57,2.4,1.65,2.45,1.7
2024-01-18,Australian Open,2nd Round,Hard,Borges N.,Davidovich Fokina A.,69,24.0,4.5,1.2,4.48,1.25,4.75,1.25
