date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Verdasco F.,Goffin D.,42,11.0,3.25,1.33,3.56,1.34,3.6,1.38
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Stepanek R.,De Greef A.,107,134.0,1.22,4.0,1.26,4.34,1.26,4.34
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Berdych T.,Vesely J.,10,55.0,1.28,3.5,1.34,3.56,1.36,3.9
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Murray A.,Melzer G.,1,68.0,1.005,26.0,1.02,22.73,1.02,28.5
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Djokovic N.,Zeballos H.,2,71.0,1.02,19.0,1.02,22.73,1.02,26.0
2017-01-04,Qatar Exxon Mobil Open,2nd Round,Hard,Tsonga J.W.,Brown D.,12,72.0,1.18,4.5,1.17,5.8,1.2,5.8
2017-01-04,Chennai Open,2nd Round,Hard,Kovalik J.,Cilic M.,117,6.0,7.0,1.1,8.67,1.1,8.67,1.11
2017-01-04,Brisbane International,2nd Round,Hard,Wawrinka S.,Troicki V.,4,29.0,1.3,3.4,1.34,3.6,1.35,3.6
2017-01-04,Brisbane International,2nd Round,Hard,Edmund K.,Pouille L.,45,15.0,2.62,1.44,2.6,1.56,2.75,1.57
2017-01-04,Brisbane International,2nd Round,Hard,Thompson J.,Ferrer D.,79,21.0,4.5,1.18,4.93,1.22,5.0,1.23
2017-01-04,Brisbane International,2nd Round,Hard,Nishikori K.,Donaldson J.,5,105.0,1.1,7.0,1.12,7.58,1.14,7.58
2017-01-04,Chennai Open,2nd Round,Hard,Medvedev D.,Lu Y.H.,99,64.0,2.5,1.5,2.44,1.63,2.5,1.63
2017-01-04,Chennai Open,2nd Round,Hard,Ramos-Vinolas A.,Darcis S.,27,86.0,1.72,2.0,1.91,2.0,1.91,2.04
2017-01-04,Chennai Open,2nd Round,Hard,Sela D.,Chung H.,96,104.0,2.62,1.44,2.95,1.46,2.95,1.5
2017-01-05,Brisbane International,2nd Round,Hard,Thiem D.,Groth S.,8,180.0,1.16,4.5,1.22,4.97,1.25,4.97
2017-01-05,Brisbane International,2nd Round,Hard,Dimitrov G.,Mahut N.,17,39.0,1.18,4.5,1.21,5.0,1.25,5.0
2017-01-05,Qatar Exxon Mobil Open,Quarterfinals,Hard,Verdasco F.,Karlovic I.,42,20.0,1.72,2.0,1.82,2.13,1.91,2.16
2017-01-05,Brisbane International,2nd Round,Hard,Raonic M.,Schwartzman D.,3,52.0,1.14,5.5,1.15,6.44,1.17,6.44
2017-01-05,Chennai Open,2nd Round,Hard,Youzhny M.,Olivo R.,57,83.0,1.28,3.5,1.35,3.51,1.36,3.51
2017-01-05,Chennai Open,2nd Round,Hard,Bautista Agut R.,Dutra Silva R.,14,440.0,1.11,6.5,1.13,7.04,1.14,7.04
2017-01-05,Chennai Open,2nd Round,Hard,Paire B.,Bhambri Y.,47,474.0,1.44,2.62,1.53,2.68,1.53,2.75
2017-01-05,Chennai Open,2nd Round,Hard,Bedene A.,Klizan M.,101,35.0,1.57,2.25,1.59,2.52,1.62,2.52
2017-01-05,Qatar Exxon Mobil Open,Quarterfinals,Hard,Djokovic N.,Stepanek R.,2,107.0,1.02,17.0,1.03,19.28,1.03,24.75
2017-01-05,Qatar Exxon Mobil Open,Quarterfinals,Hard,Murray A.,Almagro N.,1,44.0,1.05,11.0,1.05,14.88,1.07,14.88
2017-01-05,Qatar Exxon Mobil Open,Quarterfinals,Hard,Berdych T.,Tsonga J.W.,10,12.0,2.2,1.61,2.25,1.74,2.4,1.74
2017-01-05,Brisbane International,2nd Round,Hard,Nadal R.,Zverev M.,9,51.0,1.12,6.0,1.14,6.76,1.14,6.8
2017-01-06,Qatar Exxon Mobil Open,Semifinals,Hard,Djokovic N.,Verdasco F.,2,42.0,1.08,8.0,1.11,8.57,1.11,9.65
2017-01-06,Chennai Open,Quarterfinals,Hard,Sela D.,Ramos-Vinolas A.,96,27.0,2.62,1.44,2.65,1.56,2.85,1.56
2017-01-06,Chennai Open,Quarterfinals,Hard,Paire B.,Bedene A.,47,101.0,1.57,2.25,1.73,2.26,1.74,2.33
2017-01-06,Qatar Exxon Mobil Open,Semifinals,Hard,Murray A.,Berdych T.,1,10.0,1.14,5.5,1.17,6.12,1.17,6.24
2017-01-06,Brisbane International,Quarterfinals,Hard,Nishikori K.,Thompson J.,5,79.0,1.16,5.0,1.15,6.73,1.2,6.73
2017-01-06,Brisbane International,Quarterfinals,Hard,Dimitrov G.,Thiem D.,17,8.0,1.66,2.1,1.68,2.36,1.78,2.36
2017-01-06,Brisbane International,Quarterfinals,Hard,Raonic M.,Nadal R.,3,9.0,2.37,1.53,2.31,1.7,2.6,1.7
2017-01-06,Brisbane International,Quarterfinals,Hard,Wawrinka S.,Edmund K.,4,45.0,1.28,3.5,1.33,3.77,1.33,3.8
2017-01-06,Chennai Open,Quarterfinals,Hard,Bautista Agut R.,Youzhny M.,14,57.0,1.22,4.0,1.26,4.4,1.3,4.4
2017-01-06,Chennai Open,Quarterfinals,Hard,Medvedev D.,Kovalik J.,99,117.0,1.36,3.0,1.44,3.06,1.5,3.06
2017-01-07,Qatar Exxon Mobil Open,The Final,Hard,Djokovic N.,Murray A.,2,1.0,2.3,1.61,2.28,1.72,2.35,1.75
2017-01-07,Chennai Open,Semifinals,Hard,Bautista Agut R.,Paire B.,14,47.0,1.44,2.75,1.46,2.99,1.52,2.99
2017-01-07,Chennai Open,Semifinals,Hard,Medvedev D.,Sela D.,99,96.0,1.61,2.3,1.68,2.35,1.72,2.35
2017-01-07,Brisbane International,Semifinals,Hard,Dimitrov G.,Raonic M.,17,3.0,2.75,1.44,2.99,1.46,3.0,1.5
2017-01-07,Brisbane International,Semifinals,Hard,Nishikori K.,Wawrinka S.,5,4.0,1.61,2.25,1.61,2.52,1.75,2.6
2017-01-08,Brisbane International,The Final,Hard,Dimitrov G.,Nishikori K.,17,5.0,2.75,1.44,2.74,1.53,2.85,1.55
2017-01-08,ASB Classic,1st Round,Hard,Johnson S.,Robert S.,33,53.0,1.33,3.25,1.34,3.5,1.36,3.6
2017-01-08,Apia International,1st Round,Hard,Mahut N.,Bellucci T.,38,62.0,1.61,2.2,1.68,2.31,1.71,2.31
2017-01-08,Chennai Open,The Final,Hard,Bautista Agut R.,Medvedev D.,14,99.0,1.28,3.75,1.3,4.0,1.35,4.0
2017-01-09,Apia International,1st Round,Hard,Lorenzi P.,Mayer F.,41,49.0,2.1,1.66,2.09,1.81,2.15,1.85
2017-01-09,Apia International,1st Round,Hard,Barton M.,Edmund K.,198,45.0,3.5,1.28,3.75,1.31,4.0,1.34
2017-01-09,Apia International,1st Round,Hard,Evans D.,Monteiro T.,67,83.0,1.36,3.0,1.5,2.77,1.5,3.0
2017-01-09,Apia International,1st Round,Hard,Elias G.,O'Connell C.,81,238.0,1.57,2.25,1.76,2.17,1.76,2.4
2017-01-09,ASB Classic,1st Round,Hard,Sousa J.,Ramos-Vinolas A.,44,26.0,2.1,1.66,2.23,1.72,2.25,1.74
2017-01-09,ASB Classic,1st Round,Hard,Lopez F.,Venus M.,28,1035.0,1.05,11.0,1.05,13.04,1.07,13.37
2017-01-09,ASB Classic,1st Round,Hard,Klein B.,Bagnis F.,324,55.0,2.0,1.72,2.06,1.84,2.1,1.85
2017-01-09,ASB Classic,1st Round,Hard,Brown D.,Mmoh M.,70,195.0,1.9,1.8,2.07,1.83,2.07,2.0
2017-01-09,ASB Classic,1st Round,Hard,Jaziri M.,Schwartzman D.,56,52.0,2.62,1.44,2.63,1.54,2.66,1.54
2017-01-09,ASB Classic,1st Round,Hard,Vesely J.,Zeballos H.,54,69.0,1.44,2.62,1.43,3.05,1.47,3.05
2017-01-09,ASB Classic,1st Round,Hard,Haase R.,Tearney F.,58,447.0,1.12,6.0,1.17,5.75,1.17,6.0
2017-01-09,Apia International,1st Round,Hard,Kohlschreiber P.,Fognini F.,32,47.0,1.53,2.37,1.61,2.46,1.65,2.46
2017-01-09,ASB Classic,1st Round,Hard,Harrison R.,Garcia-Lopez G.,89,74.0,1.4,2.75,1.43,3.01,1.48,3.01
2017-01-10,Apia International,1st Round,Hard,Granollers M.,Giraldo S.,37,90.0,1.57,2.25,1.68,2.31,1.68,2.38
2017-01-10,Apia International,1st Round,Hard,Kuznetsov An.,Klizan M.,48,35.0,1.4,2.75,1.44,2.98,1.48,2.98
2017-01-10,Apia International,1st Round,Hard,Zverev M.,Almagro N.,50,43.0,1.72,2.0,1.84,2.06,1.91,2.06
2017-01-10,Apia International,1st Round,Hard,Muller G.,Dolgopolov O.,34,63.0,1.53,2.37,1.54,2.62,1.65,2.63
2017-01-10,Apia International,1st Round,Hard,Thompson J.,Basilashvili N.,75,94.0,,,1.53,2.67,1.62,2.7
2017-01-10,ASB Classic,1st Round,Hard,Baghdatis M.,Mannarino A.,36,60.0,2.25,1.57,2.26,1.7,2.38,1.7
2017-01-10,ASB Classic,2nd Round,Hard,Haase R.,Ferrer D.,58,21.0,4.33,1.2,4.65,1.24,4.65,1.28
2017-01-10,ASB Classic,1st Round,Hard,Chardy J.,Sitak A.,71,,1.05,11.0,1.09,8.95,1.09,11.0
2017-01-10,ASB Classic,1st Round,Hard,Lu Y.H.,Khachanov K.,61,51.0,2.0,1.72,2.15,1.78,2.2,1.86
2017-01-10,Apia International,1st Round,Hard,De Minaur A.,Paire B.,333,46.0,2.37,1.53,2.6,1.55,2.6,1.63
2017-01-11,Apia International,2nd Round,Hard,Muller G.,Barton M.,34,198.0,1.28,3.5,1.33,3.64,1.33,3.7
2017-01-11,Apia International,2nd Round,Hard,Carreno Busta P.,Zverev M.,30,50.0,1.8,1.9,2.07,1.85,2.1,1.91
2017-01-11,Apia International,2nd Round,Hard,Kohlschreiber P.,Thompson J.,32,75.0,1.44,2.62,1.6,2.52,1.6,2.62
2017-01-11,Apia International,2nd Round,Hard,Evans D.,Granollers M.,67,37.0,2.0,1.72,1.98,1.93,2.1,1.93
2017-01-11,Apia International,2nd Round,Hard,Troicki V.,Lorenzi P.,29,41.0,1.33,3.25,1.34,3.61,1.38,3.61
2017-01-11,Apia International,2nd Round,Hard,Kuznetsov An.,De Minaur A.,48,333.0,1.3,3.4,1.34,3.56,1.38,3.56
2017-01-11,Apia International,2nd Round,Hard,Thiem D.,Elias G.,8,81.0,1.12,6.0,1.16,6.27,1.17,6.27
2017-01-11,Apia International,2nd Round,Hard,Cuevas P.,Mahut N.,22,38.0,2.1,1.66,2.39,1.65,2.39,1.7
2017-01-11,ASB Classic,2nd Round,Hard,Vesely J.,Statham J.,54,434.0,1.04,11.0,1.07,10.71,1.07,11.0
2017-01-11,ASB Classic,Quarterfinals,Hard,Sousa J.,Haase R.,44,58.0,1.53,2.37,1.7,2.31,1.73,2.37
2017-01-11,ASB Classic,2nd Round,Hard,Sock J.,Harrison R.,23,89.0,1.4,2.75,1.45,2.97,1.45,3.38
2017-01-11,ASB Classic,2nd Round,Hard,Chardy J.,Lopez F.,71,28.0,2.2,1.61,2.12,1.81,2.3,1.81
2017-01-11,ASB Classic,2nd Round,Hard,Baghdatis M.,Brown D.,36,70.0,1.4,2.75,1.52,2.73,1.54,2.8
2017-01-11,ASB Classic,2nd Round,Hard,Isner J.,Jaziri M.,19,56.0,1.16,4.5,1.22,4.85,1.25,4.85
2017-01-11,ASB Classic,2nd Round,Hard,Johnson S.,Lu Y.H.,33,61.0,1.72,2.0,1.81,2.11,1.81,2.13
2017-01-11,ASB Classic,2nd Round,Hard,Sousa J.,Klein B.,44,324.0,1.28,3.5,1.27,4.18,1.3,4.18
2017-01-12,ASB Classic,Quarterfinals,Hard,Sock J.,Chardy J.,23,71.0,1.33,3.25,1.45,3.04,1.46,3.25
2017-01-12,ASB Classic,Quarterfinals,Hard,Baghdatis M.,Vesely J.,36,54.0,1.66,2.1,1.8,2.15,1.8,2.2
2017-01-12,ASB Classic,Quarterfinals,Hard,Johnson S.,Isner J.,33,19.0,2.25,1.57,2.47,1.63,2.5,1.65
2017-01-12,Apia International,Quarterfinals,Hard,Muller G.,Cuevas P.,34,22.0,1.57,2.25,1.65,2.42,1.7,2.42
2017-01-12,Apia International,Quarterfinals,Hard,Troicki V.,Kohlschreiber P.,29,32.0,1.72,2.0,1.79,2.17,1.8,2.2
2017-01-12,Apia International,Quarterfinals,Hard,Kuznetsov An.,Carreno Busta P.,48,30.0,2.0,1.72,2.13,1.82,2.15,1.83
2017-01-12,Apia International,Quarterfinals,Hard,Evans D.,Thiem D.,67,8.0,3.75,1.25,3.8,1.32,4.33,1.32
2017-01-13,ASB Classic,Semifinals,Hard,Sock J.,Johnson S.,23,33.0,1.57,2.37,1.6,2.55,1.61,2.6
2017-01-13,Apia International,Semifinals,Hard,Muller G.,Troicki V.,34,29.0,2.3,1.61,2.27,1.72,2.39,1.72
2017-01-13,Apia International,Semifinals,Hard,Evans D.,Kuznetsov An.,67,48.0,2.5,1.53,2.48,1.62,2.55,1.62
2017-01-13,ASB Classic,Semifinals,Hard,Sousa J.,Baghdatis M.,44,36.0,2.1,1.72,2.2,1.77,2.2,1.8
2017-01-14,ASB Classic,The Final,Hard,Sock J.,Sousa J.,23,44.0,1.4,3.0,1.43,3.13,1.44,3.13
2017-01-14,Apia International,The Final,Hard,Muller G.,Evans D.,34,67.0,1.5,2.62,1.52,2.76,1.57,2.8
2017-01-16,Australian Open,1st Round,Hard,Lorenzi P.,Duckworth J.,43,107.0,2.2,1.66,2.44,1.63,2.44,1.85
2017-01-16,Australian Open,1st Round,Hard,Seppi A.,Mathieu P.H.,89,75.0,1.36,3.25,1.38,3.35,1.39,3.35
2017-01-16,Australian Open,1st Round,Hard,Rubin N.,Fratangelo B.,200,113.0,2.37,1.57,2.35,1.67,2.55,1.67
2017-01-16,Australian Open,1st Round,Hard,Bublik A.,Pouille L.,207,16.0,4.0,1.25,4.01,1.29,4.5,1.29
2017-01-16,Australian Open,1st Round,Hard,Sela D.,Granollers M.,67,38.0,2.0,1.8,2.06,1.85,2.06,1.89
2017-01-16,Australian Open,1st Round,Hard,Evans D.,Bagnis F.,51,65.0,1.3,3.5,1.32,3.73,1.33,4.0
2017-01-16,Australian Open,1st Round,Hard,Sock J.,Herbert P.H.,20,73.0,1.18,4.5,1.23,4.69,1.24,5.0
2017-01-16,Australian Open,1st Round,Hard,Johnson S.,Delbonis F.,30,44.0,1.28,3.75,1.29,3.97,1.3,4.0
2017-01-16,Australian Open,1st Round,Hard,Kyrgios N.,Elias G.,13,77.0,1.06,9.0,1.08,9.87,1.11,9.9
2017-01-16,Australian Open,1st Round,Hard,Wawrinka S.,Klizan M.,4,34.0,1.05,11.0,1.07,11.52,1.07,12.0
2017-01-16,Australian Open,1st Round,Hard,Darcis S.,Groth S.,71,162.0,1.57,2.37,1.59,2.52,1.65,2.52
2017-01-16,Australian Open,1st Round,Hard,Federer R.,Melzer J.,17,300.0,1.04,13.0,1.05,13.44,1.07,14.27
2017-01-16,Australian Open,1st Round,Hard,Khachanov K.,Mannarino A.,52,61.0,1.66,2.2,1.76,2.19,1.77,2.25
2017-01-16,Australian Open,1st Round,Hard,Tsonga J.W.,Monteiro T.,12,83.0,1.02,17.0,1.04,15.91,1.05,17.0
2017-01-16,Australian Open,1st Round,Hard,Lacko L.,Ramos-Vinolas A.,121,26.0,2.2,1.66,2.2,1.75,2.38,1.75
2017-01-16,Australian Open,1st Round,Hard,Isner J.,Kravchuk K.,19,88.0,1.11,6.5,1.1,8.67,1.12,8.67
2017-01-16,Australian Open,1st Round,Hard,Lajovic D.,Robert S.,94,55.0,2.0,1.8,1.92,1.99,2.16,1.99
2017-01-16,Australian Open,1st Round,Hard,Schwartzman D.,Cuevas P.,54,22.0,1.9,1.9,1.97,1.93,2.15,1.93
2017-01-16,Australian Open,1st Round,Hard,Chardy J.,Almagro N.,72,42.0,1.8,2.0,1.86,2.05,1.86,2.06
2017-01-16,Australian Open,1st Round,Hard,Troicki V.,Dzumhur D.,35,78.0,1.22,4.33,1.22,4.93,1.25,4.93
2017-01-16,Australian Open,1st Round,Hard,Estrella Burgos V.,Bedene A.,103,109.0,5.0,1.16,5.83,1.17,5.83,1.2
2017-01-16,Australian Open,1st Round,Hard,Harrison R.,Mahut N.,82,41.0,1.66,2.2,1.72,2.25,1.77,2.25
2017-01-16,Australian Open,1st Round,Hard,Zverev M.,Garcia-Lopez G.,50,74.0,1.28,3.75,1.31,3.81,1.31,3.81
2017-01-16,Australian Open,1st Round,Hard,Querrey S.,Halys Q.,32,155.0,1.36,3.25,1.43,3.08,1.43,3.25
2017-01-16,Australian Open,1st Round,Hard,Nishikori K.,Kuznetsov An.,5,45.0,1.08,8.0,1.11,8.36,1.12,8.5
2017-01-16,Australian Open,1st Round,Hard,Tomic B.,Bellucci T.,27,62.0,1.4,3.0,1.4,3.23,1.44,3.23
2017-01-16,Australian Open,1st Round,Hard,Rublev A.,Lu Y.H.,152,60.0,3.0,1.4,3.14,1.42,3.2,1.42
2017-01-16,Australian Open,1st Round,Hard,De Minaur A.,Melzer G.,301,87.0,2.5,1.53,2.5,1.6,2.62,1.6
2017-01-16,Australian Open,1st Round,Hard,Cilic M.,Janowicz J.,7,273.0,1.1,7.0,1.12,7.65,1.12,7.65
2017-01-16,Australian Open,1st Round,Hard,Jaziri M.,Soeda G.,56,139.0,1.61,2.3,1.58,2.56,1.67,2.56
2017-01-16,Australian Open,1st Round,Hard,Murray A.,Marchenko I.,1,95.0,1.005,29.0,1.01,29.16,1.02,60.08
2017-01-16,Australian Open,1st Round,Hard,Berdych T.,Vanni L.,10,157.0,1.04,13.0,1.05,13.96,1.08,14.65
2017-01-17,Australian Open,1st Round,Hard,Escobedo E.,Medvedev D.,131,63.0,2.75,1.44,2.75,1.51,2.9,1.51
2017-01-17,Australian Open,1st Round,Hard,Gasquet R.,Mott B.,18,287.0,1.02,17.0,1.03,18.6,1.04,18.6
2017-01-17,Australian Open,1st Round,Hard,Dolgopolov O.,Coric B.,69,59.0,1.9,1.9,1.94,1.96,1.94,2.02
2017-01-17,Australian Open,1st Round,Hard,Stepanek R.,Tursunov D.,102,405.0,1.12,6.0,1.13,7.15,1.2,7.15
2017-01-17,Australian Open,1st Round,Hard,Karlovic I.,Zeballos H.,21,68.0,1.28,3.75,1.3,3.89,1.33,3.89
2017-01-17,Australian Open,1st Round,Hard,Chung H.,Olivo R.,105,79.0,1.2,4.5,1.23,4.77,1.24,4.77
2017-01-17,Australian Open,1st Round,Hard,Istomin D.,Dodig I.,117,170.0,2.0,1.8,2.16,1.78,2.16,1.85
2017-01-17,Australian Open,1st Round,Hard,Paire B.,Haas T.,47,,1.22,4.33,1.27,4.22,1.27,4.5
2017-01-17,Australian Open,1st Round,Hard,Monfils G.,Vesely J.,6,53.0,1.3,3.5,1.31,3.85,1.33,4.15
2017-01-17,Australian Open,1st Round,Hard,Fognini F.,Lopez F.,48,29.0,2.2,1.66,2.32,1.68,2.32,1.8
2017-01-17,Australian Open,1st Round,Hard,Dimitrov G.,O'Connell C.,15,231.0,1.02,15.0,1.02,22.73,1.05,22.73
2017-01-17,Australian Open,1st Round,Hard,Djokovic N.,Verdasco F.,2,40.0,1.06,10.0,1.06,12.02,1.07,12.02
2017-01-17,Australian Open,1st Round,Hard,Bautista Agut R.,Pella G.,14,81.0,1.08,8.0,1.11,8.36,1.11,10.0
2017-01-17,Australian Open,1st Round,Hard,Ferrer D.,Jasika O.,23,290.0,1.16,5.0,1.19,5.35,1.19,5.5
2017-01-17,Australian Open,1st Round,Hard,Whittington A.,Pavlasek A.,194,86.0,3.0,1.4,3.14,1.42,3.14,1.51
2017-01-17,Australian Open,1st Round,Hard,Thompson J.,Sousa J.,76,37.0,2.5,1.53,2.66,1.54,2.67,1.6
2017-01-17,Australian Open,1st Round,Hard,Thiem D.,Struff J.L.,8,58.0,1.3,3.5,1.31,3.83,1.33,3.83
2017-01-17,Australian Open,1st Round,Hard,Muller G.,Fritz T.,28,93.0,1.36,3.25,1.38,3.36,1.4,3.4
2017-01-17,Australian Open,1st Round,Hard,Kohlschreiber P.,Basilashvili N.,33,92.0,1.22,4.33,1.24,4.65,1.26,4.65
2017-01-17,Australian Open,1st Round,Hard,Dutra Silva R.,Donaldson J.,439,101.0,4.0,1.25,4.3,1.26,4.33,1.27
2017-01-17,Australian Open,1st Round,Hard,Young D.,Fabbiano T.,85,141.0,1.44,2.75,1.5,2.79,1.55,2.8
2017-01-17,Australian Open,1st Round,Hard,Zverev A.,Haase R.,24,57.0,1.1,7.0,1.13,7.38,1.17,7.38
2017-01-17,Australian Open,1st Round,Hard,Berlocq C.,Albot R.,90,96.0,2.0,1.8,1.9,2.01,2.0,2.01
2017-01-17,Australian Open,1st Round,Hard,Nishioka Y.,Bolt A.,99,632.0,1.53,2.5,1.61,2.47,1.61,2.6
2017-01-17,Australian Open,1st Round,Hard,Simon G.,Mmoh M.,25,190.0,1.16,5.0,1.19,5.42,1.2,5.41
2017-01-17,Australian Open,1st Round,Hard,Goffin D.,Opelka R.,11,208.0,1.16,5.0,1.16,6.2,1.17,6.33
2017-01-17,Australian Open,1st Round,Hard,Tiafoe F.,Kukushkin M.,108,98.0,1.53,2.5,1.56,2.62,1.57,2.65
