date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2022-01-03,Adelaide International 1,1st Round,Hard,Kwon S.W.,Nishioka Y.,53,81.0,1.61,2.3,1.7,2.26,1.76,2.5
2022-01-03,Adelaide International 1,1st Round,Hard,Monteiro T.,Altmaier D.,89,84.0,2.3,1.61,2.49,1.6,2.6,1.62
2022-01-03,Adelaide International 1,1st Round,Hard,Djere L.,Carballes Baena R.,52,79.0,1.66,2.2,1.81,2.1,1.83,2.26
2022-01-03,Adelaide International 1,1st Round,Hard,Johnson S.,Vukic A.,85,156.0,2.0,1.8,2.21,1.74,2.3,1.8
2022-01-04,Melbourne Summer Set,1st Round,Hard,Mcdonald M.,Gojowczyk P.,55,86.0,1.36,3.2,1.4,3.2,1.44,3.24
2022-01-04,Melbourne Summer Set,1st Round,Hard,Griekspoor T.,Koepfer D.,65,54.0,1.61,2.3,1.54,2.62,1.62,2.65
2022-01-04,Melbourne Summer Set,1st Round,Hard,Van De Zandschulp B.,Mannarino A.,57,71.0,1.44,2.75,1.5,2.77,1.53,3.1
2022-01-04,Adelaide International 1,1st Round,Hard,Mager G.,Cerundolo F.,62,127.0,2.0,1.8,1.94,1.94,2.0,2.07
2022-01-04,Adelaide International 1,1st Round,Hard,Paul T.,Vesely J.,43,83.0,1.33,3.4,1.35,3.45,1.35,3.6
2022-01-04,Adelaide International 1,1st Round,Hard,Kokkinakis T.,Millman J.,171,72.0,1.72,2.1,1.8,2.11,1.87,2.15
2022-01-04,Adelaide International 1,1st Round,Hard,Ymer M.,Bonzi B.,94,64.0,2.0,1.8,2.15,1.78,2.15,1.82
2022-01-04,Adelaide International 1,1st Round,Hard,Gerasimov E.,Fucsovics M.,113,40.0,2.37,1.57,2.91,1.46,2.91,1.57
2022-01-04,Adelaide International 1,1st Round,Hard,Daniel T.,Musetti L.,125,59.0,2.0,1.8,2.19,1.75,2.25,1.8
2022-01-04,Adelaide International 1,1st Round,Hard,Moutet C.,Rune H.,92,103.0,2.75,1.44,2.66,1.53,2.81,1.54
2022-01-04,Adelaide International 1,1st Round,Hard,Cerundolo J.M.,Bolt A.,90,137.0,2.75,1.44,2.87,1.47,3.32,1.47
2022-01-04,Melbourne Summer Set,1st Round,Hard,Bagnis F.,Murray A.,76,134.0,7.0,1.1,8.72,1.09,8.8,1.11
2022-01-05,Melbourne Summer Set,1st Round,Hard,Munar J.,Anderson K.,77,80.0,2.75,1.44,2.88,1.47,2.98,1.5
2022-01-05,Melbourne Summer Set,1st Round,Hard,Cressy M.,Hijikata R.,112,375.0,1.36,3.2,1.51,2.74,1.53,3.2
2022-01-05,Melbourne Summer Set,1st Round,Hard,Popyrin A.,Travaglia S.,61,78.0,1.5,2.62,1.58,2.53,1.62,2.7
2022-01-05,Melbourne Summer Set,1st Round,Hard,Molcan A.,Seppi A.,88,102.0,1.66,2.2,1.71,2.25,1.76,2.3
2022-01-05,Melbourne Summer Set,1st Round,Hard,Ruusuvuori E.,Baez S.,95,99.0,1.44,2.75,1.52,2.68,1.53,2.89
2022-01-05,Melbourne Summer Set,1st Round,Hard,Thompson J.,O Connell C.,75,175.0,1.9,1.9,1.99,1.9,2.05,1.95
2022-01-05,Melbourne Summer Set,1st Round,Hard,Berankis R.,Giron M.,104,66.0,2.2,1.66,2.35,1.66,2.45,1.7
2022-01-05,Melbourne Summer Set,1st Round,Hard,Laaksonen H.,Paire B.,98,46.0,1.33,3.4,1.37,3.32,1.5,3.58
2022-01-05,Adelaide International 1,2nd Round,Hard,Ymer M.,Kwon S.W.,94,53.0,2.37,1.57,2.33,1.68,2.41,1.71
2022-01-05,Adelaide International 1,2nd Round,Hard,Djere L.,Moutet C.,52,92.0,2.3,1.61,2.31,1.69,2.49,1.72
2022-01-05,Adelaide International 1,2nd Round,Hard,Cilic M.,Monteiro T.,30,89.0,1.3,3.5,1.34,3.6,1.35,3.7
2022-01-05,Adelaide International 1,2nd Round,Hard,Kokkinakis T.,Tiafoe F.,171,38.0,2.3,1.61,2.37,1.66,2.4,1.73
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Cressy M.,Opelka R.,112,26.0,2.2,1.66,2.29,1.7,2.35,1.7
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Griekspoor T.,Popyrin A.,65,61.0,1.8,2.0,1.92,1.99,1.92,2.12
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Munar J.,Laaksonen H.,77,98.0,2.1,1.72,2.24,1.73,2.24,1.82
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Nadal R.,Berankis R.,6,104.0,1.14,5.5,1.16,6.17,1.19,6.17
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Dimitrov G.,Bagnis F.,28,76.0,1.16,5.0,1.18,5.59,1.18,6.0
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Molcan A.,Goffin D.,88,39.0,1.53,2.5,1.66,2.38,1.67,2.62
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Ruusuvuori E.,Thompson J.,95,75.0,1.44,2.75,1.46,2.96,1.48,3.0
2022-01-06,Melbourne Summer Set,2nd Round,Hard,Van De Zandschulp B.,Mcdonald M.,57,55.0,1.9,1.9,2.01,1.9,2.01,2.03
2022-01-06,Adelaide International 1,2nd Round,Hard,Paul T.,Daniel T.,43,125.0,1.33,3.4,1.3,3.93,1.38,3.93
2022-01-06,Adelaide International 1,2nd Round,Hard,Gerasimov E.,Mager G.,113,62.0,1.66,2.2,1.75,2.21,1.75,2.45
2022-01-06,Adelaide International 1,2nd Round,Hard,Khachanov K.,Johnson S.,29,85.0,1.25,4.0,1.29,3.99,1.3,4.36
2022-01-06,Adelaide International 1,2nd Round,Hard,Monfils G.,Cerundolo J.M.,21,90.0,1.2,4.5,1.2,5.21,1.22,5.55
2022-01-07,Melbourne Summer Set,Quarterfinals,Hard,Nadal R.,Griekspoor T.,6,65.0,1.16,5.0,1.23,4.66,1.25,5.5
2022-01-07,Adelaide International 1,Quarterfinals,Hard,Cilic M.,Djere L.,30,52.0,1.28,3.75,1.31,3.85,1.33,4.15
2022-01-07,Adelaide International 1,Quarterfinals,Hard,Monfils G.,Paul T.,21,43.0,1.53,2.5,1.63,2.44,1.63,2.7
2022-01-07,Adelaide International 1,Quarterfinals,Hard,Khachanov K.,Gerasimov E.,29,113.0,1.25,4.0,1.26,4.3,1.3,4.3
2022-01-07,Adelaide International 1,Quarterfinals,Hard,Kokkinakis T.,Ymer M.,171,94.0,1.61,2.3,1.68,2.33,1.71,2.39
2022-01-07,Melbourne Summer Set,Quarterfinals,Hard,Ruusuvuori E.,Molcan A.,95,88.0,1.72,2.1,1.67,2.36,1.75,2.45
2022-01-07,Melbourne Summer Set,Quarterfinals,Hard,Dimitrov G.,Van De Zandschulp B.,28,57.0,1.66,2.2,1.71,2.27,1.8,2.27
2022-01-07,Melbourne Summer Set,Quarterfinals,Hard,Cressy M.,Munar J.,112,77.0,1.72,2.1,1.79,2.14,1.8,2.4
2022-01-08,Melbourne Summer Set,Semifinals,Hard,Cressy M.,Dimitrov G.,112,28.0,3.0,1.4,3.38,1.37,4.0,1.4
2022-01-08,Melbourne Summer Set,Semifinals,Hard,Nadal R.,Ruusuvuori E.,6,95.0,1.16,5.0,1.25,4.42,1.25,5.1
2022-01-08,Adelaide International 1,Semifinals,Hard,Khachanov K.,Cilic M.,29,30.0,2.1,1.72,2.16,1.78,2.28,1.83
2022-01-08,Adelaide International 1,Semifinals,Hard,Monfils G.,Kokkinakis T.,21,171.0,1.4,3.0,1.41,3.17,1.44,3.4
2022-01-09,Adelaide International 1,The Final,Hard,Monfils G.,Khachanov K.,21,29.0,1.61,2.3,1.63,2.44,1.67,2.5
2022-01-09,Melbourne Summer Set,The Final,Hard,Nadal R.,Cressy M.,6,112.0,1.12,6.0,1.16,6.15,1.18,7.0
2022-01-10,Sydney Tennis Classic,1st Round,Hard,Thompson J.,Giron M.,73,66.0,2.2,1.66,2.33,1.67,2.35,1.73
2022-01-10,Sydney Tennis Classic,1st Round,Hard,Fognini F.,Altmaier D.,36,91.0,1.44,2.75,,,1.48,3.0
2022-01-10,Sydney Tennis Classic,1st Round,Hard,Sonego L.,Gaston H.,27,67.0,1.44,2.75,1.51,2.74,1.51,2.89
2022-01-10,Sydney Tennis Classic,1st Round,Hard,Goffin D.,Bagnis F.,45,71.0,1.66,2.2,1.68,2.29,1.8,2.35
2022-01-10,Adelaide International 2,1st Round,Hard,Rinderknech A.,Mcdonald M.,58,55.0,2.5,1.53,2.41,1.63,2.5,1.66
2022-01-10,Adelaide International 2,1st Round,Hard,Paul T.,Tiafoe F.,41,37.0,2.1,1.72,2.07,1.83,2.25,1.83
2022-01-10,Adelaide International 2,1st Round,Hard,Vukic A.,Bublik A.,160,35.0,2.0,1.8,2.02,1.88,2.24,1.95
2022-01-10,Adelaide International 2,1st Round,Hard,Munar J.,Millman J.,72,80.0,2.1,1.72,2.35,1.65,2.35,1.77
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Murray A.,Durasovic V.,135,345.0,1.08,8.0,1.08,9.38,1.12,9.75
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Lajovic D.,Davidovich Fokina A.,43,51.0,2.5,1.53,2.67,1.53,2.7,1.61
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Kecmanovic M.,Travaglia S.,78,86.0,1.72,2.1,1.73,2.22,1.75,2.25
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Kudla D.,Delbonis F.,109,42.0,2.0,1.8,1.89,1.98,2.13,1.98
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Nakashima B.,Vesely J.,68,79.0,1.44,2.75,1.5,2.77,1.55,2.92
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Baez S.,O Connell C.,9,173.0,2.0,1.8,2.19,1.75,2.26,1.82
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Cressy M.,Mannarino A.,75,70.0,1.44,2.75,1.61,2.44,1.62,2.79
2022-01-11,Sydney Tennis Classic,1st Round,Hard,Martinez P.,Popyrin A.,61,59.0,2.62,1.5,2.5,1.59,2.75,1.59
2022-01-11,Adelaide International 2,1st Round,Hard,Moutet C.,Struff J.L.,115,50.0,2.0,1.8,2.1,1.81,2.15,1.84
2022-01-11,Adelaide International 2,1st Round,Hard,Kwon S.W.,Harris L.,53,32.0,2.3,1.61,2.41,1.63,2.47,1.63
2022-01-11,Adelaide International 2,1st Round,Hard,Johnson S.,Bolt A.,84,142.0,1.36,3.2,1.32,3.67,1.4,3.67
2022-01-11,Adelaide International 2,1st Round,Hard,Bonzi B.,Carballes Baena R.,65,76.0,1.53,2.5,1.68,2.27,1.68,2.75
2022-01-11,Adelaide International 2,1st Round,Hard,Fucsovics M.,Van De Zandschulp B.,38,56.0,2.2,1.66,2.19,1.75,2.46,1.76
2022-01-11,Adelaide International 2,1st Round,Hard,Mager G.,Gerasimov E.,63,106.0,2.2,1.66,2.43,1.62,2.43,1.74
2022-01-11,Adelaide International 2,2nd Round,Hard,Rinderknech A.,Kwon S.W.,58,53.0,1.9,1.9,1.95,1.95,1.95,2.1
2022-01-11,Adelaide International 2,1st Round,Hard,Monteiro T.,Nishioka Y.,83,99.0,1.9,1.9,1.95,1.93,1.95,2.0
2022-01-11,Adelaide International 2,1st Round,Hard,Kokkinakis T.,Paire B.,145,47.0,1.28,3.75,1.31,3.74,1.33,4.33
2022-01-12,Adelaide International 2,2nd Round,Hard,Vukic A.,Johnson S.,160,84.0,1.8,2.0,1.94,1.96,2.02,2.05
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Murray A.,Basilashvili N.,135,23.0,1.25,4.0,1.34,3.61,1.34,4.0
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Goffin D.,Kudla D.,45,109.0,1.53,2.5,1.64,2.41,1.69,2.53
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Opelka R.,Thompson J.,25,73.0,1.53,2.5,1.61,2.48,1.61,2.7
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Evans D.,Martinez P.,26,61.0,1.33,3.4,1.3,3.88,1.37,3.9
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Nakashima B.,Fognini F.,68,36.0,1.5,2.62,1.56,2.62,1.57,2.65
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Sonego L.,Baez S.,27,9.0,1.57,2.37,1.53,2.69,1.6,2.76
2022-01-12,Sydney Tennis Classic,2nd Round,Hard,Karatsev A.,Kecmanovic M.,20,78.0,1.53,2.5,1.63,2.44,1.63,2.6
2022-01-12,Adelaide International 2,2nd Round,Hard,Paul T.,Bonzi B.,41,65.0,1.4,3.0,1.43,3.09,1.44,3.24
2022-01-12,Adelaide International 2,2nd Round,Hard,Cilic M.,Munar J.,29,72.0,1.36,3.2,1.34,3.57,1.43,3.8
2022-01-12,Adelaide International 2,2nd Round,Hard,Kokkinakis T.,Isner J.,145,24.0,1.72,2.1,1.79,2.14,1.83,2.15
2022-01-12,Adelaide International 2,2nd Round,Hard,Monteiro T.,Monfils G.,83,19.0,4.5,1.2,5.16,1.2,5.25,1.25
2022-01-12,Adelaide International 2,2nd Round,Hard,Moutet C.,Fucsovics M.,115,38.0,2.2,1.66,2.27,1.71,2.42,1.8
2022-01-12,Adelaide International 2,2nd Round,Hard,Khachanov K.,Mager G.,30,63.0,1.22,4.33,1.21,4.98,1.25,4.98
2022-01-13,Adelaide International 2,Quarterfinals,Hard,Moutet C.,Monteiro T.,115,83.0,1.44,2.75,1.48,2.87,1.54,3.06
2022-01-13,Adelaide International 2,Quarterfinals,Hard,Kokkinakis T.,Vukic A.,145,160.0,1.53,2.5,1.51,2.77,1.54,2.81
2022-01-13,Sydney Tennis Classic,Quarterfinals,Hard,Murray A.,Goffin D.,135,45.0,1.66,2.2,1.69,2.3,1.76,2.35
2022-01-13,Sydney Tennis Classic,Quarterfinals,Hard,Opelka R.,Nakashima B.,25,68.0,2.1,1.72,2.11,1.82,2.25,1.82
2022-01-13,Sydney Tennis Classic,Quarterfinals,Hard,Karatsev A.,Sonego L.,20,27.0,1.8,2.0,1.71,2.28,1.81,2.28
2022-01-13,Sydney Tennis Classic,2nd Round,Hard,Cressy M.,Lajovic D.,75,43.0,1.5,2.62,1.44,3.01,1.52,3.01
2022-01-13,Sydney Tennis Classic,Quarterfinals,Hard,Evans D.,Cressy M.,26,75.0,1.5,2.62,1.56,2.56,1.92,2.9
2022-01-13,Adelaide International 2,Quarterfinals,Hard,Cilic M.,Paul T.,29,41.0,1.72,2.1,1.67,2.36,1.75,2.45
2022-01-13,Adelaide International 2,Quarterfinals,Hard,Rinderknech A.,Khachanov K.,58,30.0,3.0,1.4,3.09,1.43,3.4,1.46
2022-01-14,Adelaide International 2,Semifinals,Hard,Kokkinakis T.,Cilic M.,145,29.0,2.37,1.57,2.45,1.62,2.6,1.62
2022-01-14,Adelaide International 2,Semifinals,Hard,Rinderknech A.,Moutet C.,58,115.0,2.0,1.8,2.23,1.74,2.25,1.91
2022-01-14,Sydney Tennis Classic,Semifinals,Hard,Karatsev A.,Evans D.,20,26.0,2.2,1.66,2.4,1.65,2.4,1.79
2022-01-14,Sydney Tennis Classic,Semifinals,Hard,Murray A.,Opelka R.,135,25.0,1.8,2.0,1.78,2.17,1.9,2.25
2022-01-15,Sydney Tennis Classic,The Final,Hard,Karatsev A.,Murray A.,20,135.0,1.8,2.0,1.76,2.2,1.86,2.2
2022-01-15,Adelaide International 2,The Final,Hard,Kokkinakis T.,Rinderknech A.,145,58.0,1.8,2.0,1.91,2.0,2.0,2.1
2022-01-17,Australian Open,1st Round,Hard,Korda S.,Norrie C.,43,12.0,2.37,1.57,2.48,1.61,2.56,1.61
2022-01-17,Australian Open,1st Round,Hard,Paul T.,Kukushkin M.,41,180.0,1.22,4.33,1.24,4.55,1.25,4.8
2022-01-17,Australian Open,1st Round,Hard,Karatsev A.,Munar J.,15,71.0,1.16,5.0,1.2,5.28,1.27,5.85
2022-01-17,Australian Open,1st Round,Hard,Otte O.,Tseng C.H.,96,190.0,1.28,3.75,1.32,3.77,1.4,3.82
2022-01-17,Australian Open,1st Round,Hard,Zverev A.,Altmaier D.,3,87.0,1.03,15.0,1.02,25.19,1.03,25.19
2022-01-17,Australian Open,1st Round,Hard,Opelka R.,Anderson K.,29,97.0,1.4,3.0,1.42,3.11,1.47,3.2
2022-01-17,Australian Open,1st Round,Hard,Hanfmann Y.,Kokkinakis T.,126,103.0,3.75,1.28,3.87,1.3,4.3,1.32
2022-01-17,Australian Open,1st Round,Hard,Sonego L.,Querrey S.,26,110.0,1.2,4.5,1.17,5.91,1.23,5.91
2022-01-17,Australian Open,1st Round,Hard,Kecmanovic M.,Caruso S.,77,146.0,1.33,3.4,1.31,3.86,1.37,3.89
2022-01-17,Australian Open,1st Round,Hard,Mcdonald M.,Milojevic N.,55,139.0,1.16,5.0,1.22,4.93,1.22,6.0
2022-01-17,Australian Open,1st Round,Hard,Griekspoor T.,Fognini F.,62,32.0,2.2,1.66,2.14,1.8,2.27,1.84
2022-01-17,Australian Open,1st Round,Hard,Moutet C.,Pouille L.,100,160.0,1.25,4.0,1.31,3.86,1.31,4.45
2022-01-17,Australian Open,1st Round,Hard,Koepfer D.,Taberner C.,53,108.0,1.3,3.5,1.36,3.43,1.4,3.75
2022-01-17,Australian Open,1st Round,Hard,Hurkacz H.,Gerasimov E.,11,106.0,1.11,6.5,1.11,8.2,1.14,8.2
2022-01-17,Australian Open,1st Round,Hard,Millman J.,Lopez F.,89,109.0,1.44,2.75,1.41,3.15,1.49,3.15
2022-01-17,Australian Open,1st Round,Hard,Nadal R.,Giron M.,5,66.0,1.05,11.0,1.04,15.56,1.07,17.0
2022-01-17,Australian Open,1st Round,Hard,Carreno Busta P.,Etcheverry T.,21,131.0,1.06,10.0,1.06,11.95,1.09,13.75
2022-01-17,Australian Open,1st Round,Hard,Bublik A.,Escobedo E.,37,141.0,1.72,2.1,1.69,2.31,1.78,2.31
2022-01-17,Australian Open,1st Round,Hard,Shapovalov D.,Djere L.,14,51.0,1.1,7.0,1.07,10.98,1.14,10.98
2022-01-17,Australian Open,1st Round,Hard,Kwon S.W.,Rune H.,54,99.0,1.66,2.2,1.64,2.42,1.78,2.42
2022-01-17,Australian Open,1st Round,Hard,Lajovic D.,Fucsovics M.,39,35.0,3.2,1.36,3.43,1.36,3.45,1.42
2022-01-17,Australian Open,1st Round,Hard,Vukic A.,Harris L.,144,33.0,3.5,1.3,3.47,1.36,3.75,1.36
2022-01-17,Australian Open,1st Round,Hard,Martinez P.,Delbonis F.,61,38.0,1.3,3.5,1.3,3.89,1.31,3.91
2022-01-17,Australian Open,1st Round,Hard,Bonzi B.,Gojowczyk P.,63,82.0,1.36,3.2,1.36,3.47,1.44,3.52
2022-01-17,Australian Open,1st Round,Hard,Garin C.,Bagnis F.,19,72.0,1.5,2.62,1.52,2.75,1.57,2.88
2022-01-17,Australian Open,1st Round,Hard,Alcaraz C.,Tabilo A.,31,135.0,1.16,5.0,1.16,6.3,1.24,6.3
2022-01-17,Australian Open,1st Round,Hard,Kozlov S.,Vesely J.,169,78.0,2.62,1.5,2.66,1.54,2.73,1.58
2022-01-17,Australian Open,1st Round,Hard,Monfils G.,Coria F.,20,64.0,1.04,13.0,1.03,18.65,1.05,21.0
2022-01-17,Australian Open,1st Round,Hard,Berrettini M.,Nakashima B.,7,68.0,1.3,3.5,1.36,3.43,1.38,3.86
2022-01-17,Australian Open,1st Round,Hard,Khachanov K.,Kudla D.,30,105.0,1.12,6.0,1.11,7.95,1.13,8.0
2022-01-17,Australian Open,1st Round,Hard,Mannarino A.,Duckworth J.,69,49.0,2.37,1.57,2.67,1.54,2.86,1.62
2022-01-17,Australian Open,1st Round,Hard,Albot R.,Nishioka Y.,124,119.0,2.0,1.8,1.93,1.97,2.2,1.97
2022-01-18,Australian Open,1st Round,Hard,Evans D.,Goffin D.,24,45.0,1.2,4.5,1.27,4.24,1.29,4.5
2022-01-18,Australian Open,1st Round,Hard,Machac T.,Cerundolo J.M.,132,80.0,1.16,5.0,1.15,6.51,1.2,6.51
2022-01-18,Australian Open,1st Round,Hard,Daniel T.,Barrios M.,120,147.0,1.36,3.2,1.36,3.44,1.38,3.7
2022-01-18,Australian Open,1st Round,Hard,Molcan A.,Safiullin R.,74,149.0,1.61,2.3,,,1.65,2.45
2022-01-18,Australian Open,1st Round,Hard,Andujar P.,Dzumhur D.,83,161.0,2.2,1.66,2.4,1.65,2.4,1.74
2022-01-18,Australian Open,1st Round,Hard,Fritz T.,Marterer M.,22,228.0,1.12,6.0,1.16,6.2,1.16,7.5
2022-01-18,Australian Open,1st Round,Hard,Tsitsipas S.,Ymer M.,4,86.0,1.2,4.5,1.2,5.16,1.22,6.0
2022-01-18,Australian Open,1st Round,Hard,Baez S.,Ramos-Vinolas A.,88,44.0,1.5,2.62,1.58,2.56,1.63,2.7
2022-01-18,Australian Open,1st Round,Hard,Tiafoe F.,Trungelliti M.,34,198.0,1.11,6.5,1.15,6.32,1.15,6.65
2022-01-18,Australian Open,1st Round,Hard,Rinderknech A.,Popyrin A.,48,59.0,1.72,2.1,1.78,2.16,1.78,2.38
2022-01-18,Australian Open,1st Round,Hard,Majchrzak K.,Seppi A.,107,101.0,1.61,2.3,1.65,2.38,1.75,2.42
2022-01-18,Australian Open,1st Round,Hard,De Minaur A.,Musetti L.,42,60.0,1.14,5.5,1.18,5.73,1.19,6.19
2022-01-18,Australian Open,1st Round,Hard,Kyrgios N.,Broady L.,115,128.0,1.5,2.62,1.52,2.68,1.54,2.8
2022-01-18,Australian Open,1st Round,Hard,Auger-Aliassime F.,Ruusuvuori E.,9,90.0,1.33,3.4,1.33,3.63,1.33,4.05
2022-01-18,Australian Open,1st Round,Hard,Davidovich Fokina A.,Bolt A.,50,152.0,1.28,3.75,1.28,4.14,1.29,4.33
2022-01-18,Australian Open,1st Round,Hard,Murray A.,Basilashvili N.,113,23.0,1.53,2.5,1.5,2.8,1.56,2.8
2022-01-18,Australian Open,1st Round,Hard,Johnson S.,Thompson J.,104,73.0,2.0,1.8,2.02,1.89,2.09,1.9
2022-01-18,Australian Open,1st Round,Hard,Cressy M.,Isner J.,70,25.0,1.8,2.0,1.93,1.97,2.0,2.04
2022-01-18,Australian Open,1st Round,Hard,Schwartzman D.,Krajinovic F.,13,36.0,1.25,4.0,1.31,3.85,1.31,4.2
2022-01-18,Australian Open,1st Round,Hard,Van De Zandschulp B.,Struff J.L.,57,52.0,1.5,2.62,1.53,2.69,1.58,2.7
2022-01-18,Australian Open,1st Round,Hard,Medvedev D.,Laaksonen H.,2,91.0,1.01,21.0,1.01,29.95,1.02,29.95
2022-01-18,Australian Open,1st Round,Hard,O Connell C.,Gaston H.,175,67.0,1.8,2.0,1.8,2.13,1.84,2.2
2022-01-18,Australian Open,1st Round,Hard,Gombos N.,Skatov T.,117,253.0,1.72,2.1,1.66,2.37,1.77,2.4
2022-01-18,Australian Open,1st Round,Hard,Cilic M.,Gomez E.,27,153.0,1.08,8.0,1.08,10.42,1.1,10.42
2022-01-18,Australian Open,1st Round,Hard,Gasquet R.,Humbert U.,81,40.0,4.5,1.2,5.29,1.2,5.3,1.22
2022-01-18,Australian Open,1st Round,Hard,Bautista Agut R.,Travaglia S.,18,98.0,1.07,9.0,1.05,14.06,1.08,16.75
2022-01-18,Australian Open,1st Round,Hard,Berankis R.,Carballes Baena R.,93,75.0,1.44,2.75,1.41,3.14,1.48,3.16
2022-01-18,Australian Open,1st Round,Hard,Rublev A.,Mager G.,6,65.0,1.04,13.0,1.05,13.8,1.05,15.5
2022-01-18,Australian Open,1st Round,Hard,Dimitrov G.,Lehecka J.,28,142.0,1.16,5.0,1.21,5.08,1.21,5.75
2022-01-18,Australian Open,1st Round,Hard,Sinner J.,Sousa J.,10,140.0,1.04,13.0,1.03,19.17,1.05,20.0
2022-01-18,Australian Open,1st Round,Hard,Paire B.,Monteiro T.,56,79.0,3.2,1.36,3.64,1.33,3.64,1.38
2022-01-18,Australian Open,1st Round,Hard,Kohlschreiber P.,Cecchinato M.,134,95.0,1.5,2.62,1.51,2.77,1.51,2.9
2022-01-19,Australian Open,2nd Round,Hard,Garin C.,Martinez P.,19,61.0,1.9,1.9,1.96,1.85,2.1,2.0
2022-01-19,Australian Open,2nd Round,Hard,Monfils G.,Bublik A.,20,37.0,1.2,4.5,1.24,4.63,1.26,4.63
2022-01-19,Australian Open,2nd Round,Hard,Zverev A.,Millman J.,3,89.0,1.05,11.0,1.04,16.99,1.05,18.5
2022-01-19,Australian Open,2nd Round,Hard,Karatsev A.,Mcdonald M.,15,55.0,1.44,2.75,1.51,2.77,1.51,3.0
2022-01-19,Australian Open,2nd Round,Hard,Khachanov K.,Bonzi B.,30,63.0,1.28,3.75,1.24,4.58,1.31,4.6
2022-01-19,Australian Open,2nd Round,Hard,Mannarino A.,Hurkacz H.,69,11.0,5.5,1.14,7.22,1.13,7.37,1.14
2022-01-19,Australian Open,2nd Round,Hard,Albot R.,Vukic A.,124,144.0,2.5,1.53,2.62,1.56,2.78,1.56
2022-01-19,Australian Open,2nd Round,Hard,Berrettini M.,Kozlov S.,7,169.0,1.06,10.0,1.12,7.78,1.12,10.0
2022-01-19,Australian Open,2nd Round,Hard,Shapovalov D.,Kwon S.W.,14,54.0,1.25,4.0,1.19,5.35,1.25,5.35
2022-01-19,Australian Open,2nd Round,Hard,Nadal R.,Hanfmann Y.,5,126.0,1.03,15.0,1.01,26.57,1.03,30.0
2022-01-19,Australian Open,2nd Round,Hard,Alcaraz C.,Lajovic D.,31,39.0,1.12,6.0,1.12,7.65,1.15,7.75
2022-01-19,Australian Open,2nd Round,Hard,Korda S.,Moutet C.,43,100.0,1.33,3.4,1.34,3.56,1.37,3.58
2022-01-19,Australian Open,2nd Round,Hard,Opelka R.,Koepfer D.,29,53.0,1.3,3.5,1.31,3.82,1.36,3.85
2022-01-19,Australian Open,2nd Round,Hard,Carreno Busta P.,Griekspoor T.,21,62.0,1.4,3.0,1.43,3.05,1.45,3.15
2022-01-19,Australian Open,2nd Round,Hard,Kecmanovic M.,Paul T.,77,41.0,3.0,1.4,2.84,1.49,3.28,1.49
2022-01-19,Australian Open,2nd Round,Hard,Sonego L.,Otte O.,26,96.0,1.44,2.75,1.43,3.05,1.48,3.11
2022-01-20,Australian Open,2nd Round,Hard,Sinner J.,Johnson S.,10,104.0,1.07,9.0,1.05,13.32,1.08,14.0
2022-01-20,Australian Open,2nd Round,Hard,Medvedev D.,Kyrgios N.,2,115.0,1.16,5.0,1.17,5.83,1.18,6.25
2022-01-20,Australian Open,2nd Round,Hard,Van De Zandschulp B.,Gasquet R.,57,81.0,1.25,4.0,1.27,4.17,1.29,4.55
2022-01-20,Australian Open,2nd Round,Hard,Daniel T.,Murray A.,120,113.0,3.75,1.28,3.7,1.33,4.33,1.33
2022-01-20,Australian Open,2nd Round,Hard,Paire B.,Dimitrov G.,56,28.0,5.0,1.16,6.79,1.14,6.79,1.18
2022-01-20,Australian Open,2nd Round,Hard,Tsitsipas S.,Baez S.,4,88.0,1.06,10.0,1.06,11.9,1.08,13.0
2022-01-20,Australian Open,2nd Round,Hard,Auger-Aliassime F.,Davidovich Fokina A.,9,50.0,1.22,4.33,1.24,4.56,1.25,4.8
2022-01-20,Australian Open,2nd Round,Hard,De Minaur A.,Majchrzak K.,42,107.0,1.22,4.33,1.27,4.25,1.28,4.41
2022-01-20,Australian Open,2nd Round,Hard,Fritz T.,Tiafoe F.,22,34.0,1.4,3.0,1.33,3.69,1.4,3.69
