date,tournament,round,surface,winner,loser,wrank,lrank,odds_winner,odds_loser,pin_winner,pin_loser,max_winner,max_loser
2023-01-09,ASB Classic,1st Round,Hard,Goffin D.,Bublik A.,53.0,36.0,2.1,1.73,2.28,1.69,2.28,1.8
2023-01-09,ASB Classic,1st Round,Hard,Wolf J.J.,Mannarino A.,66.0,43.0,2.0,1.8,2.12,1.79,2.12,1.83
2023-01-09,ASB Classic,1st Round,Hard,Barrere G.,Isner J.,88.0,42.0,2.5,1.53,2.39,1.64,2.7,1.64
2023-01-09,ASB Classic,1st Round,Hard,Giron M.,Coria F.,60.0,76.0,1.14,5.5,1.23,4.66,1.25,5.5
2023-01-09,Adelaide International 2,1st Round,Hard,Kokkinakis T.,Popyrin A.,110.0,113.0,1.73,2.1,1.75,2.18,1.75,2.3
2023-01-09,ASB Classic,1st Round,Hard,Gasquet R.,Pannu K.,67.0,575.0,1.06,10.0,1.06,12.25,1.06,12.25
2023-01-09,ASB Classic,1st Round,Hard,Brooksby J.,Fognini F.,48.0,57.0,1.4,3.0,1.41,3.13,1.44,3.15
2023-01-09,Adelaide International 2,1st Round,Hard,Mcdonald M.,Evans D.,63.0,27.0,2.5,1.53,2.57,1.56,2.6,1.56
2023-01-09,Adelaide International 2,1st Round,Hard,Draper J.,Sonego L.,40.0,44.0,1.44,2.75,1.48,2.83,1.48,2.9
2023-01-09,Adelaide International 2,1st Round,Hard,Kecmanovic M.,Edmund K.,28.0,583.0,1.17,5.0,1.23,4.67,1.23,5.0
2023-01-09,Adelaide International 2,1st Round,Hard,Davidovich Fokina A.,Nakashima B.,32.0,47.0,2.75,1.44,2.88,1.47,2.95,1.47
2023-01-10,ASB Classic,1st Round,Hard,Eubanks C.,Humbert U.,123.0,108.0,2.1,1.73,2.14,1.78,2.24,1.81
2023-01-10,ASB Classic,1st Round,Hard,Halys Q.,Molcan A.,64.0,54.0,1.36,3.2,1.44,2.99,1.44,3.25
2023-01-10,ASB Classic,1st Round,Hard,Lehecka J.,Monteiro T.,78.0,69.0,1.57,2.38,1.57,2.54,1.58,2.55
2023-01-10,ASB Classic,1st Round,Hard,Shelton B.,Baez S.,92.0,41.0,1.4,3.0,1.47,2.86,1.51,3.1
2023-01-10,ASB Classic,1st Round,Hard,Djere L.,Munar J.,70.0,62.0,1.73,2.1,1.78,2.15,1.81,2.21
2023-01-10,Adelaide International 2,1st Round,Hard,Paul T.,O Connell C.,35.0,79.0,1.44,2.75,1.51,2.73,1.51,3.0
2023-01-10,Adelaide International 2,1st Round,Hard,Millman J.,Ramos-Vinolas A.,148.0,38.0,1.57,2.38,1.6,2.48,1.61,2.5
2023-01-10,Adelaide International 2,1st Round,Hard,Kubler J.,Etcheverry T.,86.0,80.0,1.44,2.75,1.44,2.97,1.46,3.39
2023-01-10,Adelaide International 2,1st Round,Hard,Ymer M.,Ruusuvuori E.,77.0,46.0,1.8,2.0,1.74,2.21,1.83,2.25
2023-01-10,Adelaide International 2,1st Round,Hard,Kwon S.W.,Machac T.,84.0,115.0,1.8,2.0,1.93,1.96,2.0,2.19
2023-01-10,Adelaide International 2,1st Round,Hard,Huesler M.A.,Rinderknech A.,55.0,45.0,2.3,1.62,2.16,1.77,2.3,1.8
2023-01-10,Adelaide International 2,1st Round,Hard,Haase R.,Bonzi B.,257.0,50.0,,,,,,
2023-01-10,ASB Classic,2nd Round,Hard,Brooksby J.,Schwartzman D.,48.0,25.0,1.53,2.5,1.54,2.67,1.57,2.67
2023-01-10,ASB Classic,2nd Round,Hard,Giron M.,Wolf J.J.,60.0,66.0,2.2,1.67,2.34,1.68,2.36,1.7
2023-01-11,ASB Classic,2nd Round,Hard,Gasquet R.,Sousa J.,67.0,82.0,1.36,3.2,1.48,2.87,1.48,3.4
2023-01-11,ASB Classic,2nd Round,Hard,Halys Q.,Shelton B.,64.0,92.0,1.8,2.0,1.71,2.27,1.82,2.28
2023-01-11,ASB Classic,2nd Round,Hard,Goffin D.,Eubanks C.,53.0,123.0,1.57,2.38,1.62,2.46,1.63,2.61
2023-01-11,ASB Classic,2nd Round,Hard,Lestienne C.,Barrere G.,65.0,88.0,1.91,1.91,1.91,2.0,1.92,2.0
2023-01-11,ASB Classic,2nd Round,Hard,Djere L.,Ruud C.,70.0,3.0,5.0,1.17,5.03,1.21,5.75,1.21
2023-01-11,ASB Classic,2nd Round,Hard,Norrie C.,Lehecka J.,12.0,78.0,1.25,4.0,1.32,3.72,1.32,4.11
2023-01-11,Adelaide International 2,2nd Round,Hard,Bautista Agut R.,Haase R.,26.0,257.0,1.11,6.5,1.1,8.83,1.12,8.83
2023-01-11,Adelaide International 2,2nd Round,Hard,Davidovich Fokina A.,Millman J.,32.0,148.0,1.4,3.0,1.5,2.89,1.53,3.0
2023-01-11,Adelaide International 2,2nd Round,Hard,Draper J.,Paul T.,40.0,35.0,1.8,2.0,1.88,2.04,1.88,2.1
2023-01-11,Adelaide International 2,2nd Round,Hard,Khachanov K.,Huesler M.A.,20.0,55.0,1.33,3.4,1.38,3.36,1.39,3.39
2023-01-11,Adelaide International 2,2nd Round,Hard,Ymer M.,Mcdonald M.,77.0,63.0,1.73,2.1,1.68,2.33,1.74,2.33
2023-01-11,Adelaide International 2,2nd Round,Hard,Kokkinakis T.,Rublev A.,110.0,6.0,3.4,1.33,3.4,1.37,3.6,1.37
2023-01-11,Adelaide International 2,2nd Round,Hard,Kecmanovic M.,Kubler J.,28.0,86.0,1.53,2.5,1.54,2.66,1.61,2.66
2023-01-11,Adelaide International 2,2nd Round,Hard,Kwon S.W.,Carreno Busta P.,84.0,15.0,2.63,1.5,2.58,1.57,2.65,1.57
2023-01-12,ASB Classic,Quarterfinals,Hard,Norrie C.,Giron M.,12.0,60.0,1.29,3.75,1.34,3.61,1.34,3.66
2023-01-12,ASB Classic,Quarterfinals,Hard,Lestienne C.,Djere L.,65.0,70.0,2.2,1.67,2.27,1.71,2.28,1.86
2023-01-12,ASB Classic,Quarterfinals,Hard,Brooksby J.,Halys Q.,48.0,64.0,1.91,1.91,1.93,1.97,2.06,2.1
2023-01-12,Adelaide International 2,Quarterfinals,Hard,Draper J.,Khachanov K.,40.0,20.0,2.0,1.8,1.9,1.99,2.12,2.09
2023-01-12,Adelaide International 2,Quarterfinals,Hard,Kwon S.W.,Ymer M.,84.0,77.0,2.2,1.67,2.21,1.75,2.3,1.75
2023-01-12,Adelaide International 2,Quarterfinals,Hard,Bautista Agut R.,Davidovich Fokina A.,26.0,32.0,1.62,2.3,1.72,2.26,1.72,2.44
2023-01-12,Adelaide International 2,Quarterfinals,Hard,Kokkinakis T.,Kecmanovic M.,110.0,28.0,1.62,2.3,1.72,2.26,1.74,2.38
2023-01-12,ASB Classic,Quarterfinals,Hard,Gasquet R.,Goffin D.,67.0,53.0,2.3,1.62,2.39,1.65,2.5,1.68
2023-01-13,ASB Classic,Semifinals,Hard,Gasquet R.,Lestienne C.,67.0,65.0,1.5,2.63,1.48,2.88,1.57,2.88
2023-01-13,ASB Classic,Semifinals,Hard,Norrie C.,Brooksby J.,12.0,48.0,1.36,3.2,1.39,3.29,1.46,3.36
2023-01-13,Adelaide International 2,Semifinals,Hard,Bautista Agut R.,Kokkinakis T.,26.0,110.0,1.8,2.0,1.9,2.01,1.91,2.1
2023-01-13,Adelaide International 2,Semifinals,Hard,Kwon S.W.,Draper J.,84.0,40.0,3.2,1.36,3.27,1.39,3.32,1.42
2023-01-14,Adelaide International 2,The Final,Hard,Kwon S.W.,Bautista Agut R.,84.0,26.0,2.75,1.44,2.49,1.61,3.0,1.62
2023-01-14,ASB Classic,The Final,Hard,Gasquet R.,Norrie C.,67.0,12.0,3.75,1.29,4.18,1.27,4.18,1.3
2023-01-16,Australian Open,1st Round,Hard,Lehecka J.,Coric B.,71.0,23.0,3.2,1.36,3.34,1.38,3.34,1.39
2023-01-16,Australian Open,1st Round,Hard,Kubler J.,Baez S.,84.0,44.0,1.33,3.4,1.36,3.48,1.36,3.66
2023-01-16,Australian Open,1st Round,Hard,Svrcina D.,Munar J.,216.0,64.0,2.75,1.44,2.74,1.52,2.8,1.52
2023-01-16,Australian Open,1st Round,Hard,Millman J.,Huesler M.A.,140.0,51.0,2.2,1.67,2.25,1.72,2.3,1.78
2023-01-16,Australian Open,1st Round,Hard,Eubanks C.,Kwon S.W.,116.0,52.0,2.38,1.57,2.65,1.55,2.65,1.62
2023-01-16,Australian Open,1st Round,Hard,Fucsovics M.,Coria F.,78.0,76.0,1.14,5.5,1.17,5.96,1.22,6.0
2023-01-16,Australian Open,1st Round,Hard,Molcan A.,Wawrinka S.,53.0,139.0,3.75,1.29,3.89,1.3,4.0,1.31
2023-01-16,Australian Open,1st Round,Hard,Hijikata R.,Hanfmann Y.,169.0,128.0,2.0,1.8,1.98,1.93,2.1,1.93
2023-01-16,Australian Open,1st Round,Hard,Norrie C.,Van Assche L.,12.0,143.0,1.06,10.0,1.07,11.47,1.09,11.47
2023-01-16,Australian Open,1st Round,Hard,Auger-Aliassime F.,Pospisil V.,7.0,99.0,1.07,9.0,1.08,10.82,1.08,10.82
2023-01-16,Australian Open,1st Round,Hard,Tsitsipas S.,Halys Q.,4.0,61.0,1.14,5.5,1.14,6.96,1.18,6.96
2023-01-16,Australian Open,1st Round,Hard,Lestienne C.,Monteiro T.,55.0,77.0,2.1,1.73,2.19,1.76,2.19,1.84
2023-01-16,Australian Open,1st Round,Hard,Harris L.,Musetti L.,186.0,19.0,3.4,1.33,3.61,1.34,3.61,1.39
2023-01-16,Australian Open,1st Round,Hard,Medvedev D.,Giron M.,8.0,56.0,1.03,17.0,1.04,18.34,1.08,18.34
2023-01-16,Australian Open,1st Round,Hard,Sonego L.,Borges N.,47.0,111.0,1.3,3.5,1.37,3.37,1.38,3.6
2023-01-16,Australian Open,1st Round,Hard,Daniel T.,Escobedo E.,94.0,313.0,1.57,2.38,1.57,2.57,1.63,2.57
2023-01-16,Australian Open,1st Round,Hard,Shapovalov D.,Lajovic D.,22.0,86.0,1.08,8.0,1.09,9.82,1.1,9.82
2023-01-16,Australian Open,1st Round,Hard,Tiafoe F.,Altmaier D.,17.0,92.0,1.1,7.0,1.1,8.65,1.12,8.65
2023-01-16,Australian Open,1st Round,Hard,Moutet C.,Wu Y.,62.0,114.0,2.38,1.57,2.4,1.65,2.4,1.66
2023-01-16,Australian Open,1st Round,Hard,Watanuki Y.,Rinderknech A.,138.0,59.0,2.3,1.62,2.18,1.77,2.45,1.77
2023-01-16,Australian Open,1st Round,Hard,Nadal R.,Draper J.,2.0,38.0,1.36,3.2,1.44,3.02,1.44,3.3
2023-01-16,Australian Open,1st Round,Hard,Etcheverry T.,Barrere G.,79.0,83.0,2.3,1.62,2.43,1.63,2.55,1.67
2023-01-16,Australian Open,1st Round,Hard,Sinner J.,Edmund K.,16.0,581.0,1.06,10.0,1.05,15.72,1.07,15.72
2023-01-16,Australian Open,1st Round,Hard,Cerundolo F.,Pella G.,29.0,181.0,1.13,6.0,1.17,6.06,1.2,6.06
2023-01-16,Australian Open,1st Round,Hard,Shang J.,Otte O.,194.0,74.0,2.75,1.44,2.86,1.48,3.0,1.5
2023-01-16,Australian Open,1st Round,Hard,Van De Zandschulp B.,Ivashka I.,34.0,73.0,1.36,3.2,1.47,2.91,1.52,3.3
2023-01-16,Australian Open,1st Round,Hard,Korda S.,Garin C.,31.0,87.0,1.08,8.0,1.1,9.05,1.11,9.25
2023-01-16,Australian Open,1st Round,Hard,Nishioka Y.,Ymer M.,33.0,69.0,1.91,1.91,2.02,1.88,2.04,2.0
2023-01-16,Australian Open,1st Round,Hard,Griekspoor T.,Kotov P.,63.0,117.0,1.36,3.2,1.42,3.1,1.42,3.4
2023-01-16,Australian Open,1st Round,Hard,Mcdonald M.,Nakashima B.,65.0,49.0,2.5,1.53,2.59,1.56,2.72,1.6
2023-01-16,Australian Open,1st Round,Hard,Khachanov K.,Zapata Miralles B.,20.0,72.0,1.07,9.0,1.06,13.0,1.09,13.0
2023-01-16,Australian Open,1st Round,Hard,Hurkacz H.,Martinez P.,11.0,60.0,1.06,10.0,1.06,13.22,1.06,13.22
2023-01-17,Australian Open,1st Round,Hard,Shelton B.,Zhang Zh.,89.0,96.0,1.4,3.0,1.46,2.95,1.46,3.0
2023-01-17,Australian Open,1st Round,Hard,Murray A.,Berrettini M.,66.0,14.0,4.0,1.25,4.62,1.24,4.8,1.26
2023-01-17,Australian Open,1st Round,Hard,Zverev A.,Varillas J. P.,13.0,103.0,1.06,10.0,1.1,8.9,1.1,10.0
2023-01-17,Australian Open,1st Round,Hard,Paul T.,Struff J.L.,35.0,167.0,1.4,3.0,1.4,3.24,1.43,3.24
2023-01-17,Australian Open,1st Round,Hard,Popyrin A.,Tseng C. H.,113.0,115.0,1.17,5.0,1.16,6.33,1.17,6.33
2023-01-17,Australian Open,1st Round,Hard,De Minaur A.,Hsu Y.,24.0,209.0,1.04,13.0,1.06,13.57,1.07,17.0
2023-01-17,Australian Open,1st Round,Hard,Ruud C.,Machac T.,3.0,110.0,1.17,5.0,1.19,5.52,1.22,6.26
2023-01-17,Australian Open,1st Round,Hard,Djokovic N.,Carballes Baena R.,5.0,75.0,1.01,29.0,1.02,30.3,1.02,30.3
2023-01-17,Australian Open,1st Round,Hard,Rune H.,Krajinovic F.,10.0,54.0,1.14,5.5,1.18,5.65,1.21,5.65
2023-01-17,Australian Open,1st Round,Hard,Brooksby J.,O Connell C.,39.0,80.0,1.44,2.75,1.49,2.84,1.51,2.96
2023-01-17,Australian Open,1st Round,Hard,Fritz T.,Basilashvili N.,9.0,90.0,1.03,17.0,1.04,16.86,1.04,18.0
2023-01-17,Australian Open,1st Round,Hard,Rublev A.,Thiem D.,6.0,98.0,1.25,4.0,1.28,4.13,1.3,4.2
2023-01-17,Australian Open,1st Round,Hard,Carreno Busta P.,Cachin P.,15.0,58.0,1.08,8.0,1.09,9.27,1.12,9.27
2023-01-17,Australian Open,1st Round,Hard,Davidovich Fokina A.,Bublik A.,32.0,36.0,1.73,2.1,1.76,2.2,1.82,2.25
2023-01-17,Australian Open,1st Round,Hard,Jarry N.,Kecmanovic M.,154.0,27.0,3.5,1.3,3.87,1.31,3.87,1.35
2023-01-17,Australian Open,1st Round,Hard,Schwartzman D.,Krutykh O.,26.0,188.0,1.5,2.63,1.58,2.52,1.64,2.78
2023-01-17,Australian Open,1st Round,Hard,Djere L.,Bergs Z.,68.0,130.0,1.44,2.75,1.51,2.75,1.54,2.79
2023-01-17,Australian Open,1st Round,Hard,Dimitrov G.,Karatsev A.,28.0,82.0,1.4,3.0,1.41,3.17,1.5,3.17
2023-01-17,Australian Open,1st Round,Hard,Bonzi B.,Bellucci M.,48.0,152.0,1.4,3.0,1.4,3.23,1.42,3.25
2023-01-17,Australian Open,1st Round,Hard,Evans D.,Bagnis F.,30.0,91.0,1.11,6.5,1.14,7.05,1.15,7.05
2023-01-17,Australian Open,1st Round,Hard,Chardy J.,Galan D.E.,,70.0,3.2,1.36,3.32,1.38,3.38,1.4
2023-01-17,Australian Open,1st Round,Hard,Wolf J.J.,Thompson J.,67.0,88.0,1.57,2.38,1.65,2.39,1.65,2.5
2023-01-18,Australian Open,2nd Round,Hard,Fucsovics M.,Harris L.,78.0,186.0,1.8,2.0,1.91,1.98,1.91,2.05
2023-01-18,Australian Open,2nd Round,Hard,Khachanov K.,Kubler J.,20.0,84.0,1.29,3.75,1.29,3.93,1.3,4.11
2023-01-18,Australian Open,2nd Round,Hard,Medvedev D.,Millman J.,8.0,140.0,1.02,19.0,1.02,27.6,1.04,28.58
2023-01-18,Australian Open,2nd Round,Hard,Nishioka Y.,Svrcina D.,33.0,216.0,1.25,4.0,1.27,4.24,1.28,4.45
2023-01-18,Australian Open,2nd Round,Hard,Cerundolo F.,Moutet C.,29.0,62.0,1.91,1.91,2.05,1.85,2.05,1.95
2023-01-18,Australian Open,2nd Round,Hard,Griekspoor T.,Van De Zandschulp B.,63.0,34.0,2.1,1.73,2.17,1.78,2.29,1.79
2023-01-18,Australian Open,2nd Round,Hard,Hurkacz H.,Sonego L.,11.0,47.0,1.25,4.0,1.29,4.05,1.34,4.25
2023-01-18,Australian Open,2nd Round,Hard,Tsitsipas S.,Hijikata R.,4.0,169.0,1.05,11.0,1.03,19.14,1.08,19.14
2023-01-18,Australian Open,2nd Round,Hard,Korda S.,Watanuki Y.,31.0,138.0,1.22,4.33,1.21,5.01,1.25,5.01
2023-01-18,Australian Open,2nd Round,Hard,Lehecka J.,Eubanks C.,71.0,116.0,1.44,2.75,1.46,2.9,1.52,3.01
2023-01-18,Australian Open,2nd Round,Hard,Norrie C.,Lestienne C.,12.0,55.0,1.1,7.0,1.11,8.07,1.12,8.34
2023-01-18,Australian Open,2nd Round,Hard,Shapovalov D.,Daniel T.,22.0,94.0,1.17,5.0,1.19,5.48,1.2,5.85
2023-01-18,Australian Open,2nd Round,Hard,Tiafoe F.,Shang J.,17.0,194.0,1.14,5.5,1.1,8.34,1.15,8.34
2023-01-18,Australian Open,2nd Round,Hard,Auger-Aliassime F.,Molcan A.,7.0,53.0,1.05,11.0,1.08,11.09,1.1,14.0
2023-01-18,Australian Open,2nd Round,Hard,Sinner J.,Etcheverry T.,16.0,79.0,1.05,11.0,1.04,17.66,1.07,18.0
2023-01-18,Australian Open,1st Round,Hard,Ruusuvuori E.,Purcell M.,46.0,205.0,1.36,3.2,1.41,3.18,1.41,3.35
2023-01-18,Australian Open,2nd Round,Hard,Mcdonald M.,Nadal R.,65.0,2.0,9.0,1.07,9.06,1.09,9.52,1.12
2023-01-18,Australian Open,1st Round,Hard,Kudla D.,Safiullin R.,108.0,97.0,3.2,1.36,3.47,1.35,3.47,1.41
2023-01-18,Australian Open,1st Round,Hard,Mmoh M.,Lokoli L.,107.0,175.0,1.53,2.5,,,1.62,2.5
2023-01-18,Australian Open,1st Round,Hard,Mannarino A.,Isner J.,45.0,43.0,2.0,1.8,2.01,1.9,2.16,1.9
2023-01-18,Australian Open,1st Round,Hard,Humbert U.,Gasquet R.,106.0,42.0,2.1,1.73,2.05,1.86,2.02,2.03
2023-01-18,Australian Open,1st Round,Hard,Bautista Agut R.,Sousa J.,25.0,81.0,1.08,8.0,1.09,9.27,1.1,9.43
2023-01-18,Australian Open,1st Round,Hard,Couacaud E.,Dellien H.,191.0,131.0,1.11,6.5,1.13,7.08,1.19,7.33
2023-01-18,Australian Open,1st Round,Hard,Cressy M.,Ramos-Vinolas A.,41.0,37.0,1.36,3.2,1.41,3.17,1.41,3.35
2023-01-18,Australian Open,1st Round,Hard,Kokkinakis T.,Fognini F.,159.0,57.0,1.17,5.0,1.19,5.56,1.22,6.0
2023-01-18,Australian Open,1st Round,Hard,Holt B.,Vukic A.,215.0,146.0,2.38,1.57,2.38,1.65,2.45,1.65
2023-01-19,Australian Open,2nd Round,Hard,Dimitrov G.,Djere L.,28.0,68.0,1.29,3.75,1.27,4.16,1.3,4.35
